,x,y,w,h,score,match
48,163,1877,30,30,0.7954418,small_round.jpg
11,179,1813,30,30,0.82439184,top_left.jpg
8,220,1722,30,30,0.8129528,left_back_bent.jpg
7,234,1677,30,30,0.8883387,left_back_bent.jpg
9,251,1776,30,30,0.78432107,left_back_bent.jpg
6,324,1464,30,30,0.87368983,left_back_bent.jpg
4,353,1355,30,30,0.8614221,left_back_bent.jpg
5,354,1398,30,30,0.8476871,left_back_bent.jpg
3,372,1315,30,30,0.91010404,left_back_bent.jpg
2,399,1255,30,30,0.8343774,left_back_bent.jpg
1,440,1168,30,30,0.8089796,left_back_bent.jpg
45,449,1113,30,30,0.86369467,small_round.jpg
29,516,966,30,30,0.8306967,middle round.jpg
0,548,923,30,30,0.85277975,left_back_bent.jpg
34,601,787,30,30,0.80882853,03_18_2023 LG 282 copy.jpg
17,670,653,30,30,0.8115341,round_light.jpg
42,716,566,30,30,0.76158696,small_round.jpg
16,741,644,30,30,0.85245353,round_light.jpg
41,777,474,30,30,0.7667024,small_round.jpg
40,806,433,30,30,0.81415707,small_round.jpg
52,935,288,30,30,0.849751,12_20_2022 LG 282 copy.jpg
31,985,237,30,30,0.87510824,03_18_2023 LG 282 copy.jpg
27,1028,212,30,30,0.86043304,middle round.jpg
24,1118,168,30,30,0.7756842,middle round.jpg
23,1219,143,30,30,0.90492696,middle round.jpg
12,1263,136,30,30,0.80942833,right_small_weird.jpg
25,1285,189,30,30,0.8336751,middle round.jpg
50,1311,140,30,30,0.8515886,12_20_2022 LG 282 copy.jpg
26,1365,199,30,30,0.82924074,middle round.jpg
51,1401,158,30,30,0.8238457,12_20_2022 LG 282 copy.jpg
38,1505,195,30,30,0.80675143,small_round.jpg
49,1574,227,30,30,0.76256573,left_angled.jpg
13,1612,267,30,30,0.8632917,right_small_weird.jpg
39,1649,302,30,30,0.8346722,small_round.jpg
14,1696,339,30,30,0.83415556,round_light.jpg
28,1697,428,30,30,0.8372751,middle round.jpg
32,1715,372,30,30,0.8275008,03_18_2023 LG 282 copy.jpg
33,1814,502,30,30,0.8061027,03_18_2023 LG 282 copy.jpg
43,1874,584,30,30,0.80966026,small_round.jpg
15,1902,629,30,30,0.8920165,round_light.jpg
44,1946,708,30,30,0.8192034,small_round.jpg
10,2008,1921,30,30,0.76012087,left_back_bent.jpg
18,2030,877,30,30,0.8882771,round_light.jpg
19,2072,958,30,30,0.8873442,round_light.jpg
20,2112,1042,30,30,0.7639692,round_light.jpg
46,2167,1143,30,30,0.7702622,small_round.jpg
35,2198,1181,30,30,0.8032943,03_18_2023 LG 282 copy.jpg
21,2206,1226,30,30,0.83866066,round_light.jpg
22,2250,1335,30,30,0.779518,round_light.jpg
36,2288,1400,30,30,0.8198218,03_18_2023 LG 282 copy.jpg
47,2371,1578,30,30,0.7949996,small_round.jpg
53,2398,1655,30,30,0.8335734,12_20_2022 LG 282 copy.jpg
37,2432,1737,30,30,0.8804419,03_18_2023 LG 282 copy.jpg
30,2479,1890,30,30,0.7605523,middle round.jpg
