,x,y,w,h,score,match
6,104,1766,30,30,0.76315075,right_small_weird.jpg
19,150,1876,30,30,0.77118856,round_light.jpg
58,175,1693,30,30,0.85048103,small_round.jpg
44,197,1618,30,30,0.8255713,03_18_2023 LG 282 copy.jpg
57,243,1513,30,30,0.80514514,small_round.jpg
43,255,1475,30,30,0.8720947,03_18_2023 LG 282 copy.jpg
42,269,1438,30,30,0.8960353,03_18_2023 LG 282 copy.jpg
13,285,1402,30,30,0.86285037,round_light.jpg
41,296,1364,30,30,0.88869095,03_18_2023 LG 282 copy.jpg
40,320,1310,30,30,0.8979807,03_18_2023 LG 282 copy.jpg
12,359,1217,30,30,0.86613,round_light.jpg
25,377,1863,30,30,0.7798693,middle round.jpg
39,380,1166,30,30,0.8581429,03_18_2023 LG 282 copy.jpg
56,467,962,30,30,0.89319646,small_round.jpg
55,508,880,30,30,0.78857976,small_round.jpg
0,512,1075,30,30,0.7575745,left_back_bent.jpg
38,528,831,30,30,0.8635938,03_18_2023 LG 282 copy.jpg
37,547,785,30,30,0.80817175,03_18_2023 LG 282 copy.jpg
9,574,746,30,30,0.82751834,round_light.jpg
8,619,644,30,30,0.77401763,round_light.jpg
53,642,606,30,30,0.8611212,small_round.jpg
36,664,560,30,30,0.8613684,03_18_2023 LG 282 copy.jpg
7,699,515,30,30,0.83782125,round_light.jpg
35,725,469,30,30,0.9189961,03_18_2023 LG 282 copy.jpg
51,760,426,30,30,0.87575084,small_round.jpg
34,783,389,30,30,0.9023021,03_18_2023 LG 282 copy.jpg
33,814,354,30,30,0.87002474,03_18_2023 LG 282 copy.jpg
32,894,268,30,30,0.7910253,03_18_2023 LG 282 copy.jpg
31,936,237,30,30,0.87132555,03_18_2023 LG 282 copy.jpg
47,985,205,30,30,0.7894676,small_round.jpg
5,1028,181,30,30,0.87408733,right_small_weird.jpg
27,1123,149,30,30,0.7628249,03_18_2023 LG 282 copy.jpg
28,1173,155,30,30,0.9289319,03_18_2023 LG 282 copy.jpg
20,1226,153,30,30,0.9153776,middle round.jpg
21,1317,163,30,30,0.9129651,middle round.jpg
46,1374,174,30,30,0.8870434,small_round.jpg
29,1418,198,30,30,0.880711,03_18_2023 LG 282 copy.jpg
26,1429,1863,30,30,0.75108236,middle round.jpg
30,1472,227,30,30,0.8688701,03_18_2023 LG 282 copy.jpg
48,1568,300,30,30,0.83592474,small_round.jpg
49,1604,336,30,30,0.87268895,small_round.jpg
50,1639,374,30,30,0.86319894,small_round.jpg
61,1674,419,30,30,0.89840305,12_20_2022 LG 282 copy.jpg
22,1710,460,30,30,0.8625576,middle round.jpg
52,1742,498,30,30,0.87190557,small_round.jpg
62,1773,548,30,30,0.8903691,12_20_2022 LG 282 copy.jpg
45,1812,1891,30,30,0.8113739,03_18_2023 LG 282 copy.jpg
54,1828,624,30,30,0.819816,small_round.jpg
23,1852,671,30,30,0.81309825,middle round.jpg
63,1923,790,30,30,0.85401654,12_20_2022 LG 282 copy.jpg
4,1967,1886,30,30,0.7899778,left_back_bent.jpg
11,1989,1020,30,30,0.7535798,round_light.jpg
64,1992,917,30,30,0.83953416,12_20_2022 LG 282 copy.jpg
10,2044,996,30,30,0.8954116,round_light.jpg
65,2092,1102,30,30,0.8703739,12_20_2022 LG 282 copy.jpg
1,2163,1176,30,30,0.759536,left_back_bent.jpg
2,2220,1286,30,30,0.784973,left_back_bent.jpg
15,2244,1853,30,30,0.8189659,round_light.jpg
18,2283,1859,30,30,0.80680853,round_light.jpg
3,2311,1476,30,30,0.7962494,left_back_bent.jpg
24,2330,1568,30,30,0.77588946,middle round.jpg
17,2337,1857,30,30,0.8105715,round_light.jpg
16,2394,1855,30,30,0.81345487,round_light.jpg
59,2404,1725,30,30,0.75872797,small_round.jpg
60,2422,1777,30,30,0.75276965,small_round.jpg
14,2517,1845,30,30,0.8337553,round_light.jpg
