,x,y,gradient,smoothness,gradientEven,smoothnessEven
0,117.0,1907.0,-3.6666666666666665,0.07456140350877272,-33.0,0.6710526315789545
1,126.0,1874.0,-2.995614035087712,0.05214035087719324,-27.75,0.4716666666666687
2,136.0,1851.5,-2.723333333333329,0.0054142614601015715,-37.0,-0.06865803621958477
3,151.0,1800.0,-3.1329301075268816,0.0038293010752687845,-48.25,0.09152777777777743
4,167.0,1755.0,-2.5402777777777743,0.015871415770609396,-44.5,0.1904233870967751
5,187.0,1711.0,-2.7520833333333314,0.003370949074073759,-40.5,-0.03541666666666998
6,199.0,1674.0,-2.6111111111111143,0.012461419753086268,-38.5,0.23715277777778
7,223.0,1634.0,-2.2777777777777715,-0.10716606330641357,-35.5,-0.8394945697577185
8,235.0,1603.0,-4.290100250626551,-0.061586605402397465,-34.0,-1.0050793650793768
9,242.0,1566.0,-4.287936507936525,0.03602909233868684,-34.0,1.15200624109292
10,260.0,1535.0,-1.9860877684407114,0.059912969109212684,-34.5,1.1145564892623785
11,277.0,1497.0,-2.058823529411768,-0.014975541133594554,-35.0,-0.25458419927110754
12,294.0,1465.0,-2.4952561669829265,-0.024302546618095167,-37.0,-0.380436720142602
14,338.0,1350.0,-7.725000000000023,0.04261363636362758,-16.5,-2.4568181818181705
15,332.0,1390.0,-7.733333333333313,-0.09411381254405499,-22.0,2.517362579281196
17,375.0,1277.0,-2.127705627705623,-0.007086017987181031,-33.0,0.08620884929024264
18,389.0,1240.0,-2.517857142857146,-0.0038906926406929027,-37.5,-0.006980519480523029
19,405.0,1202.0,-2.1416666666666693,0.018433830171635163,-37.5,0.30895760743321965
20,425.0,1165.0,-1.8999419279907066,0.00921767992310469,-39.0,0.1860221674876854
21,446.0,1124.0,-1.7696223316912985,0.0012354262508015613,-42.5,-0.0164502371687707
22,475.0,1080.0,-1.932842402328248,-0.012891781525203566,-40.5,-0.2273824616053286
23,492.0,1043.0,-2.2243872549019557,-0.010520112696919423,-35.5,-0.18080102105809637
24,507.0,1009.0,-2.2944444444444407,-0.0025512288248633816,-41.5,-0.03066351540616452
25,528.0,960.0,-2.2857142857142847,0.0036092214663642416,-48.0,0.07579365079364919
26,549.0,913.0,-2.1428571428571423,0.010364701436129997,-45.0,0.21765873015873005
27,570.0,870.0,-1.8503968253968246,0.011417462607938807,-41.0,0.24882756132756167
28,594.0,831.0,-1.645202020202019,0.0031387571863762675,-40.75,0.069314058956917
29,619.5,788.5,-1.7117687074829906,-0.002589108507971165,-42.75,-0.06474864389219359
30,644.0,745.5,-1.7746993079864062,-0.0017610557624427418,-45.75,-0.043225332868190414
31,671.0,697.0,-1.7982193732193714,0.002926176035841707,-46.75,0.06876727851427678
32,696.0,652.0,-1.6371647509578526,0.00842333791361867,-43.5,0.23598870472774625
33,725.0,610.0,-1.326241963763879,0.0018300958778979769,-39.0,0.04494314920812048
34,755.0,574.0,-1.5472784525416117,-0.004739384519851383,-44.75,-0.14247117617328486
35,783.5,520.5,-1.6111843161104487,0.004386712386955309,-48.5,0.17204066734131462
36,817.0,477.0,-1.2031971178589824,0.007349168543151617,-38.0,0.24993483046901854
37,846.0,444.5,-1.1113146551724116,0.0005725162330475469,-35.5,0.0011342383038797088
38,881.0,406.0,-1.200928641251223,0.0006150997998067981,-39.25,0.008322124220146332
39,912.0,366.0,-1.094670406732119,0.00430402353073806,-38.5,0.18203024498050735
40,958.0,329.0,-0.8368681512902083,0.002365661938511253,-36.25,0.11821987790927091
41,999.0,293.5,-0.8582306509135771,0.0028276728946524856,-33.5,0.09753781173413412
42,1036.0,262.0,-0.6417925278219401,0.0048517133327909585,-24.75,0.19686060684479134
43,1087.0,244.0,-0.4645094372239944,0.0027098314928453646,-22.5,0.1360492453745299
44,1134.5,217.0,-0.3696940370728803,0.0025337784509232323,-17.5,0.12581907504764067
45,1185.0,209.0,-0.21287128712871306,0.0015036856920263614,-10.75,0.07593612744733125
46,1235.5,195.5,-0.2178217821782178,0.00269369754303945,-11.0,0.13603172592349222
47,1286.0,187.0,0.05919216471827138,0.0050528291033050685,0.75,0.2348900375615618
48,1327.0,197.0,0.2519582929449058,0.0014901834812026614,12.5,0.011610194201831625
49,1384.0,212.0,0.08241255312193463,-0.000591699590007259,7.0,-0.06952310251640903
50,1419.0,211.0,0.11291208791208773,0.002856281647588092,9.0,0.1841476668080937
51,1475.0,230.0,0.450707886738122,0.004572073147488182,19.5,0.23694378626466928
52,1513.0,250.0,0.5867996604414263,0.0029423917334516787,31.25,0.12694156354338126
53,1575.0,292.5,0.7045910138248845,0.0022846706742475032,39.25,0.12377071241494553
54,1625.0,328.5,0.8343410852713173,0.0013391691176762588,34.5,0.072704493087558
55,1661.0,361.5,0.8500000000000005,0.005725482958041112,33.75,0.28544850498338903
56,1706.0,396.0,1.4052380952380954,0.006113068285482061,39.25,0.3107993730407519
57,1731.0,440.0,1.4715987460815043,-0.0008155941666787292,40.0,-0.0558540182935352
58,1764.0,476.0,1.293530058651025,-0.0008673951488030185,41.0,-0.036539433963972634
59,1795.0,522.0,1.398519878153559,0.004194076443845469,41.5,0.12142052075658816
60,1823.0,559.0,1.5363711001642013,0.0019942397867210686,45.0,0.05176570194886221
61,1853.0,612.0,1.5020512820512835,-0.0020831608709592705,46.25,-0.06754452444107617
62,1885.5,651.5,1.401282051282049,0.007613533340253928,34.5,0.08652496626180639
63,1905.0,681.0,1.6751012145748962,0.013111748027613435,42.0,0.3043775303643734
64,1933.5,735.5,2.010037112010796,0.0019294602189827287,47.5,0.120752593717385
65,1953.0,776.0,1.9166064020096663,-0.0077198886500561,40.5,-0.17889335142274643
66,1976.5,816.5,1.652250409165303,0.0020321561907281037,45.5,0.19932163030421002
67,2009.0,867.0,2.3152496626180863,0.007724633103667916,45.25,0.3455581844920408
68,2024.0,907.0,2.3433667781493845,-0.00508940322636825,38.75,-0.12383027220960585
69,2043.5,944.5,2.0675891181988746,-0.01112997124237844,41.5,-0.2195097090961351
70,2064.0,990.0,1.9043473599571143,0.0033202462685173253,41.75,0.13188309657821407
71,2089.0,1028.0,2.3313553113553027,0.014228786913688687,38.5,0.301927482017339
72,2103.0,1067.0,2.5082023239917923,-0.006840453539017931,39.75,-0.22761545472071454
73,2122.0,1107.5,1.8761244019138736,-0.027000246212179724,39.5,-0.5504661695373763
74,2147.0,1146.0,1.4072699849170398,0.7091649152743071,35.75,18.8261828132881
75,2173.0,1179.0,39.52849002849007,0.4856083312016821,37.0,19.28455664046995
76,2174.0,1220.0,39.976383265856946,0.40555835505645715,41.0,-22.636229663367843
77,2212.0,1261.0,-5.7439692982456165,0.5524074609600969,34.5,-23.685810680547533
78,2206.0,1289.0,-7.3952380952381205,0.1934398496240653,31.0,3.834484649122807
79,2226.0,1323.0,1.9249999999999972,0.24917873792873896,38.5,4.983574758574779
80,2246.0,1366.0,2.5719114219114374,0.01936071644404941,40.0,0.3944393569393583
81,2259.0,1403.0,2.7138787138787137,-0.006998544151322561,36.5,-0.11308864746365543
82,2273.0,1439.0,2.3457341269841265,-0.01479152358058592,36.5,-0.18407229344729004
83,2291.0,1476.0,2.3457341269841336,0.0044051900559550355,36.5,0.05482014291855286
85,2338.0,1584.0,4.376262626262616,0.09769106035924147,19.0,0.5692899177723785
86,2329.0,1550.0,3.593954248365989,0.22297398951810884,16.5,-0.680247040541154
89,2400.0,1735.0,4.147644927536248,-0.008656730005976887,22.5,0.9844204205617437
90,2391.0,1702.0,4.039337474120117,0.05091376015288855,19.0,-0.6112736900780504
92,2430.0,1818.0,2.5852272727272734,-0.01827879881369552,47.5,-0.3261851373264373
93,2452.0,1868.0,2.272727272727273,-0.014204545454545475,50.0,-0.31250000000000044
