,x,y
0,1322,53
1,1374,60
2,1480,103
3,1527,129
4,1242,134
5,1331,137
6,1285,139
7,1193,141
8,1381,142
9,1438,143
10,1494,170
11,1095,181
12,1343,194
13,1535,195
14,1048,207
15,1010,241
16,1643,278
17,952,291
18,1547,304
19,1682,311
20,1719,351
21,883,355
22,1751,389
23,1784,428
24,1737,444
25,1814,473
26,787,484
27,1849,518
28,752,523
29,722,569
30,1899,602
31,700,616
32,1929,647
33,665,655
34,2022,662
35,1949,689
36,645,699
37,1971,728
38,2056,742
39,619,745
40,1994,769
41,2008,817
42,578,828
43,2042,852
44,550,874
45,2062,895
46,2010,910
47,528,917
48,2081,944
49,507,961
50,2104,981
51,484,1003
52,468,1044
53,2136,1061
54,446,1084
55,2177,1138
56,417,1159
57,2196,1181
58,390,1202
59,2220,1217
60,376,1243
61,2241,1255
62,355,1281
63,2255,1296
64,327,1347
65,2281,1362
66,308,1388
67,2300,1401
68,289,1427
69,2314,1442
70,270,1466
71,2325,1484
72,2380,1484
73,255,1507
74,2349,1549
75,2466,1568
76,232,1570
77,213,1609
78,2400,1653
79,187,1681
80,2417,1696
81,2431,1739
82,154,1763
83,105,1781
84,2452,1783
85,2383,1830
86,2468,1830
87,124,1878
88,2482,1881
