,x,y
0,1280,151
1,1329,153
2,1229,155
3,1187,156
4,1138,163
5,1087,176
6,1599,178
7,1425,181
8,1483,192
9,1044,202
10,1261,204
11,1525,231
12,958,258
13,1576,280
14,909,304
15,861,308
16,1648,344
17,839,370
18,1687,382
19,810,409
20,1726,418
21,777,447
22,1754,466
23,748,487
24,607,499
25,1778,509
26,650,523
27,1811,552
28,690,576
29,617,583
30,1843,593
31,662,624
32,638,668
33,1883,676
34,1807,703
35,1909,717
36,628,723
37,592,754
38,1925,761
39,1955,793
40,2032,798
41,570,800
42,1981,835
43,551,846
44,1871,862
45,2003,877
46,511,923
47,2032,930
48,488,976
49,2071,999
50,2084,1041
51,454,1053
52,2125,1114
53,416,1137
54,1996,1143
55,394,1178
56,2156,1186
57,2049,1220
58,2180,1222
59,371,1251
60,445,1256
61,2203,1259
62,350,1289
63,2224,1297
64,113,1327
65,331,1328
66,2242,1362
67,316,1369
68,2117,1388
69,2262,1401
70,290,1429
71,2169,1429
72,2281,1440
73,279,1473
74,2430,1479
75,2298,1480
76,260,1512
77,2228,1512
78,551,1536
79,2325,1548
80,2533,1567
81,346,1569
82,2242,1569
83,235,1579
84,2483,1585
85,2356,1610
86,207,1646
87,289,1676
88,2391,1685
89,190,1687
90,258,1728
91,2407,1735
92,2300,1767
93,2426,1774
94,2339,1803
95,2358,1855
96,2311,1860
97,2095,1862
98,2270,1863
99,2226,1866
100,2167,1869
