,x,y
0,1300,351
1,1344,351
2,1393,352
3,1250,354
4,1440,357
5,1199,370
6,1489,370
7,2147,382
8,1107,412
9,1590,415
10,1061,445
11,1648,455
12,1011,488
13,976,520
14,1729,530
15,1764,567
16,908,587
17,1794,607
18,873,626
19,1824,648
20,843,672
21,811,717
22,1884,735
23,779,759
24,1913,780
25,756,801
26,1944,834
27,726,845
28,1869,858
29,1965,872
30,797,882
31,702,888
32,1988,909
33,683,933
34,2005,949
35,652,975
36,2024,988
37,2039,1029
38,611,1056
39,2060,1072
40,585,1100
41,2083,1117
42,562,1143
43,2103,1159
44,544,1184
45,2120,1200
46,523,1222
47,2142,1242
48,506,1262
49,2156,1284
50,480,1303
51,2174,1325
52,450,1375
53,2197,1396
54,431,1414
55,334,1427
56,2221,1438
57,414,1454
58,513,1476
59,2242,1476
60,2317,1485
61,395,1493
62,2256,1517
63,364,1561
64,2277,1586
65,336,1629
66,2298,1652
67,2313,1695
68,304,1700
69,391,1723
70,2332,1734
71,270,1786
72,2121,1805
73,2353,1805
74,1913,1836
75,705,1843
76,1973,1857
77,2444,1858
78,160,1890
