,x,y
0,1224,86
1,1197,122
2,1306,145
3,1254,165
4,1212,169
5,1353,169
6,1405,171
7,1629,176
8,1466,187
9,1108,192
10,1161,195
11,1505,221
12,1061,223
13,1247,247
14,1017,254
15,1565,266
16,1394,274
17,978,284
18,1437,290
19,1478,292
20,1102,295
21,1063,310
22,1655,343
23,890,368
24,1902,378
25,856,405
26,1893,421
27,1721,432
28,828,441
29,1760,451
30,793,482
31,1792,490
32,763,528
33,1809,556
34,1972,567
35,882,574
36,738,577
37,1850,586
38,704,620
39,1884,625
40,671,661
41,1906,671
42,596,693
43,2111,698
44,1934,708
45,653,709
46,1955,746
47,632,752
48,1979,786
49,2002,827
50,581,841
51,2028,869
52,564,885
53,2048,912
54,541,929
55,2073,954
56,518,973
57,499,1017
58,2113,1033
59,480,1058
60,404,1059
61,2135,1074
62,461,1099
63,2154,1116
64,436,1136
65,2177,1153
66,425,1181
67,2196,1192
68,404,1221
69,2219,1229
70,2312,1247
71,388,1262
72,2238,1268
73,2357,1298
74,371,1302
75,2266,1333
76,295,1364
77,349,1370
78,2285,1372
79,254,1376
80,2306,1410
81,324,1412
82,2320,1451
83,309,1453
84,399,1500
85,2356,1509
86,282,1524
87,2367,1551
88,2386,1590
89,251,1593
90,2409,1627
91,236,1634
92,2435,1698
93,209,1699
94,268,1715
95,2454,1737
96,182,1777
97,2472,1780
98,166,1822
99,235,1822
100,2493,1829
101,147,1880
