,x,y
0,1297,93
1,1242,97
2,1193,98
3,1387,101
4,1146,108
5,1097,126
6,1437,130
7,1253,143
8,927,147
9,1301,156
10,1053,158
11,1346,158
12,1184,159
13,1395,170
14,1007,182
15,1103,189
16,1538,189
17,1048,209
18,964,216
19,1590,232
20,1165,247
21,958,262
22,1630,264
23,916,265
24,1465,279
25,1668,299
26,878,301
27,1554,323
28,1019,329
29,1702,336
30,842,338
31,1745,375
32,852,387
33,785,414
34,1777,422
35,1516,424
36,1083,427
37,754,456
38,774,509
39,1836,512
40,929,543
41,698,549
42,1868,555
43,668,596
44,721,600
45,1916,630
46,1506,644
47,798,661
48,1717,677
49,1942,678
50,623,684
51,725,727
52,598,728
53,649,734
54,1764,739
55,1821,744
56,801,756
57,1987,756
58,583,776
59,2011,792
60,1282,810
61,558,824
62,2029,839
63,2053,889
64,514,904
65,751,908
66,448,915
67,493,982
68,2117,1001
69,1973,1035
70,2230,1055
71,2019,1064
72,2161,1068
73,2200,1151
74,509,1152
75,401,1163
76,2224,1187
77,390,1210
78,2243,1226
79,560,1245
80,367,1254
81,2257,1267
82,488,1284
83,346,1293
84,2198,1295
85,2287,1334
86,328,1345
87,2358,1381
88,311,1385
89,2219,1394
90,2313,1402
91,292,1425
92,2211,1437
93,2335,1440
94,217,1473
95,2358,1477
96,327,1485
97,266,1490
98,155,1502
99,2372,1518
100,395,1537
101,2464,1541
102,345,1553
103,2391,1557
104,239,1562
105,2408,1597
106,212,1637
107,2437,1662
108,198,1679
109,184,1721
110,2478,1757
111,168,1766
112,2489,1819
113,2123,1836
114,323,1839
115,161,1851
116,265,1861
117,2474,1869
118,464,1877
119,1760,1878
