,x,y,w,h,score,match
0,32,1917,30,30,0.7628577,top_left.jpg
33,128,1848,30,30,0.7844577,round_light.jpg
32,164,1766,30,30,0.8439978,round_light.jpg
30,196,1693,30,30,0.7529975,round_light.jpg
28,210,1660,30,30,0.76924527,round_light.jpg
26,225,1626,30,30,0.7864942,round_light.jpg
23,259,1554,30,30,0.76422334,round_light.jpg
20,311,1448,30,30,0.8023528,round_light.jpg
15,402,1264,30,30,0.8091231,round_light.jpg
14,445,1183,30,30,0.7984995,round_light.jpg
54,510,1064,30,30,0.78581,03_18_2023 LG 282 copy.jpg
11,535,1021,30,30,0.7710363,round_light.jpg
50,582,940,30,30,0.77397966,03_18_2023 LG 282 copy.jpg
49,606,897,30,30,0.802593,03_18_2023 LG 282 copy.jpg
48,634,850,30,30,0.8640081,03_18_2023 LG 282 copy.jpg
47,660,809,30,30,0.8325216,03_18_2023 LG 282 copy.jpg
46,715,726,30,30,0.87010413,03_18_2023 LG 282 copy.jpg
45,746,684,30,30,0.8684112,03_18_2023 LG 282 copy.jpg
44,815,596,30,30,0.8900282,03_18_2023 LG 282 copy.jpg
43,849,558,30,30,0.8931577,03_18_2023 LG 282 copy.jpg
42,882,521,30,30,0.86833304,03_18_2023 LG 282 copy.jpg
41,919,492,30,30,0.846374,03_18_2023 LG 282 copy.jpg
40,1010,422,30,30,0.88880515,03_18_2023 LG 282 copy.jpg
39,1053,390,30,30,0.84702176,03_18_2023 LG 282 copy.jpg
37,1144,348,30,30,0.7954416,03_18_2023 LG 282 copy.jpg
36,1287,330,30,30,0.85733163,03_18_2023 LG 282 copy.jpg
57,1336,329,30,30,0.85727334,small_round.jpg
58,1432,345,30,30,0.86684275,small_round.jpg
59,1491,360,30,30,0.8830585,small_round.jpg
38,1528,389,30,30,0.89722836,03_18_2023 LG 282 copy.jpg
1,1584,427,30,30,0.9204291,round_light.jpg
2,1676,501,30,30,0.8674563,round_light.jpg
3,1713,535,30,30,0.8667853,round_light.jpg
4,1748,574,30,30,0.8497641,round_light.jpg
5,1781,613,30,30,0.87920034,round_light.jpg
6,1816,654,30,30,0.90349454,round_light.jpg
7,1846,699,30,30,0.81562465,round_light.jpg
8,1877,741,30,30,0.8772922,round_light.jpg
9,1932,828,30,30,0.8171791,round_light.jpg
10,1953,863,30,30,0.8341922,round_light.jpg
51,1993,945,30,30,0.7811217,03_18_2023 LG 282 copy.jpg
52,2015,982,30,30,0.80220366,03_18_2023 LG 282 copy.jpg
53,2041,1027,30,30,0.798192,03_18_2023 LG 282 copy.jpg
12,2071,1071,30,30,0.81491315,round_light.jpg
13,2092,1109,30,30,0.8449367,round_light.jpg
55,2106,1152,30,30,0.8153565,03_18_2023 LG 282 copy.jpg
56,2129,1194,30,30,0.8295892,03_18_2023 LG 282 copy.jpg
16,2173,1273,30,30,0.76281065,round_light.jpg
17,2205,1345,30,30,0.7672416,round_light.jpg
18,2228,1383,30,30,0.8046827,round_light.jpg
19,2246,1419,30,30,0.79016006,round_light.jpg
21,2261,1457,30,30,0.82385343,round_light.jpg
22,2293,1527,30,30,0.8026919,round_light.jpg
24,2308,1565,30,30,0.8196684,round_light.jpg
25,2322,1602,30,30,0.78204095,round_light.jpg
27,2338,1638,30,30,0.7587478,round_light.jpg
29,2354,1672,30,30,0.81322837,round_light.jpg
31,2368,1710,30,30,0.8211812,round_light.jpg
34,2431,1859,30,30,0.8189634,round_light.jpg
35,2449,1901,30,30,0.7989526,round_light.jpg
