,x,y,w,h,score,match
66,106,1770,48,40,0.78146505,03_18_2023 LG 282 copy.jpg
79,144,1666,49,43,0.8588744,small_round.jpg
7,167,1620,53,48,0.8344613,top_left.jpg
78,190,1549,49,43,0.855039,small_round.jpg
77,244,1404,49,43,0.88058984,small_round.jpg
76,290,1299,49,43,0.85756093,small_round.jpg
14,308,1268,36,35,0.88826054,round_light.jpg
6,334,1192,53,48,0.8520962,top_left.jpg
75,370,1112,49,43,0.85412323,small_round.jpg
58,381,1075,48,40,0.9010366,03_18_2023 LG 282 copy.jpg
74,404,1032,49,43,0.8779697,small_round.jpg
54,439,954,48,40,0.8635794,03_18_2023 LG 282 copy.jpg
52,457,913,48,40,0.8648881,03_18_2023 LG 282 copy.jpg
50,479,870,48,40,0.87516576,03_18_2023 LG 282 copy.jpg
49,501,828,48,40,0.8733486,03_18_2023 LG 282 copy.jpg
47,545,741,48,40,0.78363883,03_18_2023 LG 282 copy.jpg
5,548,1855,68,44,0.75090843,left_back_bent.jpg
43,614,610,48,40,0.8724456,03_18_2023 LG 282 copy.jpg
2,635,653,68,44,0.8175909,left_back_bent.jpg
41,640,568,48,40,0.8292616,03_18_2023 LG 282 copy.jpg
26,673,515,38,60,0.8538012,middle round.jpg
69,697,479,49,43,0.8178424,small_round.jpg
25,762,386,38,60,0.8417569,middle round.jpg
68,788,349,49,43,0.87385243,small_round.jpg
24,857,274,38,60,0.8906884,middle round.jpg
83,891,237,38,64,0.79165614,12_20_2022 LG 282 copy.jpg
22,944,189,38,60,0.86539745,middle round.jpg
21,983,163,38,60,0.8646789,middle round.jpg
0,987,224,68,44,0.8259835,left_back_bent.jpg
35,1018,133,48,40,0.76989293,03_18_2023 LG 282 copy.jpg
19,1074,111,38,60,0.8748207,middle round.jpg
18,1124,101,38,60,0.7929561,middle round.jpg
16,1175,91,38,60,0.8829175,middle round.jpg
23,1206,189,38,60,0.7904286,middle round.jpg
12,1208,318,36,35,0.84427667,round_light.jpg
17,1217,93,38,60,0.8939749,middle round.jpg
81,1257,82,38,64,0.8706906,12_20_2022 LG 282 copy.jpg
1,1274,293,68,44,0.75778466,left_back_bent.jpg
82,1305,96,38,64,0.7683359,12_20_2022 LG 282 copy.jpg
20,1326,150,38,60,0.78788996,middle round.jpg
67,1350,110,49,43,0.87061703,small_round.jpg
36,1451,150,48,40,0.8325738,03_18_2023 LG 282 copy.jpg
8,1516,187,36,35,0.91394156,round_light.jpg
9,1566,232,36,35,0.87792176,round_light.jpg
10,1608,269,36,35,0.8651097,round_light.jpg
11,1645,296,36,35,0.9121623,round_light.jpg
37,1667,333,48,40,0.9080846,03_18_2023 LG 282 copy.jpg
38,1700,372,48,40,0.8447573,03_18_2023 LG 282 copy.jpg
39,1764,454,48,40,0.9048037,03_18_2023 LG 282 copy.jpg
70,1799,496,49,43,0.83642983,small_round.jpg
40,1822,541,48,40,0.8781631,03_18_2023 LG 282 copy.jpg
42,1850,583,48,40,0.9011197,03_18_2023 LG 282 copy.jpg
44,1870,619,48,40,0.9093565,03_18_2023 LG 282 copy.jpg
73,1881,913,49,43,0.82649654,small_round.jpg
45,1894,659,48,40,0.92987,03_18_2023 LG 282 copy.jpg
46,1917,697,48,40,0.90874577,03_18_2023 LG 282 copy.jpg
71,1941,732,49,43,0.86986524,small_round.jpg
72,1965,778,49,43,0.8888806,small_round.jpg
48,1987,824,48,40,0.923757,03_18_2023 LG 282 copy.jpg
55,1994,1017,48,40,0.7845675,03_18_2023 LG 282 copy.jpg
51,2030,906,48,40,0.90839225,03_18_2023 LG 282 copy.jpg
53,2053,944,48,40,0.8858888,03_18_2023 LG 282 copy.jpg
56,2094,1024,48,40,0.8876848,03_18_2023 LG 282 copy.jpg
57,2109,1061,48,40,0.89985883,03_18_2023 LG 282 copy.jpg
59,2126,1097,48,40,0.8847032,03_18_2023 LG 282 copy.jpg
13,2160,1135,36,35,0.8663693,round_light.jpg
60,2167,1168,48,40,0.8814001,03_18_2023 LG 282 copy.jpg
33,2188,1884,38,60,0.7899363,middle round.jpg
61,2197,1239,48,40,0.85205513,03_18_2023 LG 282 copy.jpg
34,2224,1884,38,60,0.78087497,middle round.jpg
15,2227,1281,36,35,0.8758717,round_light.jpg
62,2247,1349,48,40,0.85292494,03_18_2023 LG 282 copy.jpg
63,2277,1417,48,40,0.82948524,03_18_2023 LG 282 copy.jpg
32,2283,1880,38,60,0.7994328,middle round.jpg
64,2312,1489,48,40,0.8876334,03_18_2023 LG 282 copy.jpg
30,2338,1878,38,60,0.7935607,middle round.jpg
65,2365,1605,48,40,0.8519212,03_18_2023 LG 282 copy.jpg
31,2376,1878,38,60,0.7893599,middle round.jpg
29,2437,1851,38,60,0.8387464,middle round.jpg
80,2438,1790,49,43,0.7799685,small_round.jpg
3,2479,1674,68,44,0.76925296,left_back_bent.jpg
4,2490,1767,68,44,0.7528525,left_back_bent.jpg
28,2503,1847,38,60,0.80455524,middle round.jpg
27,2551,1840,38,60,0.825673,middle round.jpg
