,x,y,w,h,score,match
78,220,1717,30,30,0.907416,small_round.jpg
20,250,1642,30,30,0.8975876,top_left.jpg
19,277,1571,30,30,0.9375335,top_left.jpg
63,279,1762,30,30,0.78200907,03_18_2023 LG 282 copy.jpg
77,318,1463,30,30,0.9254941,small_round.jpg
15,344,1708,30,30,0.78043056,left_back_bent.jpg
76,349,1393,30,30,0.8830283,small_round.jpg
14,373,1665,30,30,0.7991104,left_back_bent.jpg
75,380,1320,30,30,0.8843601,small_round.jpg
13,392,1604,30,30,0.76044506,left_back_bent.jpg
12,398,1488,30,30,0.7814371,left_back_bent.jpg
33,426,1214,30,30,0.8388962,middle round.jpg
11,467,1343,30,30,0.7855347,left_back_bent.jpg
74,481,1089,30,30,0.8371406,small_round.jpg
10,487,1301,30,30,0.7932094,left_back_bent.jpg
32,518,1015,30,30,0.8255271,middle round.jpg
8,521,1225,30,30,0.7908479,left_back_bent.jpg
4,551,973,30,30,0.8614975,left_back_bent.jpg
7,555,1153,30,30,0.76272345,left_back_bent.jpg
72,581,879,30,30,0.8287211,small_round.jpg
82,611,838,30,30,0.8287459,left_angled.jpg
81,635,793,30,30,0.7591381,left_angled.jpg
1,681,711,30,30,0.81378853,left_back_bent.jpg
67,693,660,30,30,0.8026655,small_round.jpg
54,713,612,30,30,0.82179326,03_18_2023 LG 282 copy.jpg
31,774,527,30,30,0.89320165,middle round.jpg
0,817,489,30,30,0.8030771,left_back_bent.jpg
66,837,442,30,30,0.8294278,small_round.jpg
49,864,404,30,30,0.8529446,03_18_2023 LG 282 copy.jpg
65,886,344,30,30,0.8121197,small_round.jpg
48,932,339,30,30,0.88486505,03_18_2023 LG 282 copy.jpg
46,981,292,30,30,0.8847899,03_18_2023 LG 282 copy.jpg
45,1068,236,30,30,0.8684469,03_18_2023 LG 282 copy.jpg
30,1115,217,30,30,0.75767297,middle round.jpg
44,1161,199,30,30,0.843388,03_18_2023 LG 282 copy.jpg
43,1178,1905,30,30,0.76431316,middle round.jpg
42,1221,1904,30,30,0.7839221,middle round.jpg
21,1257,194,30,30,0.838676,12_20_2022 LG 282 copy 2.jpg
41,1288,1902,30,30,0.7856705,middle round.jpg
83,1303,191,30,30,0.83335894,12_20_2022 LG 282 copy.jpg
84,1348,194,30,30,0.87484485,12_20_2022 LG 282 copy.jpg
39,1357,1897,30,30,0.7976318,middle round.jpg
22,1451,217,30,30,0.8527372,round_light.jpg
36,1479,1894,30,30,0.8007921,middle round.jpg
85,1501,233,30,30,0.9130223,12_20_2022 LG 282 copy.jpg
37,1525,1894,30,30,0.79504174,middle round.jpg
23,1553,271,30,30,0.8158197,round_light.jpg
38,1576,1895,30,30,0.78506285,middle round.jpg
47,1598,313,30,30,0.8226237,03_18_2023 LG 282 copy.jpg
40,1613,1898,30,30,0.766682,middle round.jpg
50,1704,417,30,30,0.7907723,03_18_2023 LG 282 copy.jpg
18,1752,453,30,30,0.8067626,top_left.jpg
51,1774,500,30,30,0.7929322,03_18_2023 LG 282 copy.jpg
52,1802,543,30,30,0.875769,03_18_2023 LG 282 copy.jpg
53,1833,586,30,30,0.9307876,03_18_2023 LG 282 copy.jpg
55,1859,626,30,30,0.8797421,03_18_2023 LG 282 copy.jpg
3,1908,895,30,30,0.7879509,left_back_bent.jpg
68,1911,707,30,30,0.8176104,small_round.jpg
69,1934,747,30,30,0.8306597,small_round.jpg
5,1969,1013,30,30,0.8207569,left_back_bent.jpg
70,1979,824,30,30,0.8590903,small_round.jpg
71,2003,868,30,30,0.8424305,small_round.jpg
17,2007,1920,30,30,0.77995396,left_back_bent.jpg
86,2012,1183,30,30,0.76588595,12_20_2022 LG 282 copy.jpg
73,2026,910,30,30,0.8827612,small_round.jpg
6,2046,1122,30,30,0.7514218,left_back_bent.jpg
24,2055,959,30,30,0.79938024,round_light.jpg
2,2057,742,30,30,0.76923656,left_back_bent.jpg
56,2093,1034,30,30,0.895392,03_18_2023 LG 282 copy.jpg
9,2093,1258,30,30,0.77540123,left_back_bent.jpg
34,2103,1315,30,30,0.774672,middle round.jpg
57,2106,1071,30,30,0.8963824,03_18_2023 LG 282 copy.jpg
27,2123,1896,30,30,0.7798618,round_light.jpg
25,2165,1177,30,30,0.79273534,round_light.jpg
29,2196,1898,30,30,0.7747517,round_light.jpg
58,2201,1254,30,30,0.9102176,03_18_2023 LG 282 copy.jpg
59,2237,1325,30,30,0.9207626,03_18_2023 LG 282 copy.jpg
28,2278,1896,30,30,0.8102015,round_light.jpg
60,2283,1432,30,30,0.9039555,03_18_2023 LG 282 copy.jpg
61,2298,1468,30,30,0.8863336,03_18_2023 LG 282 copy.jpg
64,2317,1800,30,30,0.7659712,03_18_2023 LG 282 copy.jpg
26,2330,1894,30,30,0.8186546,round_light.jpg
62,2379,1646,30,30,0.9023597,03_18_2023 LG 282 copy.jpg
79,2416,1718,30,30,0.7950811,small_round.jpg
80,2432,1761,30,30,0.7693455,small_round.jpg
35,2448,1814,30,30,0.7539153,middle round.jpg
16,2556,1807,30,30,0.76226556,left_back_bent.jpg
