,x,y,gradient,smoothness,gradientEven,smoothnessEven
0,141.5,1890.0,-3.3846153846153846,0.016117216117216435,-44.0,0.20952380952381366
1,154.5,1846.0,-3.175091575091571,-7.546465879822162e-05,-44.0,-0.03593304843305245
2,169.5,1802.0,-3.4564814814814895,-0.006197540431098381,-45.25,-0.11758361980604803
3,181.5,1755.5,-3.410258814703667,0.00010496267375170731,-57.5,-0.12529491606996146
4,212.5,1687.0,-3.7070713136214124,0.00993375978567107,-51.75,-0.08345424199996643
5,221.0,1652.0,-3.5771672987036,0.043800601484631385,-36.75,0.7352041591688625
6,235.5,1613.5,-2.2366629952836874,0.06702903243519798,-35.0,0.9902763004115407
7,254.0,1582.0,-1.5966146978805185,-0.055453881739806136,-31.25,-1.335553214137608
8,275.0,1551.0,-4.9077694235589036,-0.06567719685717333,-38.5,-1.7786568005639403
9,282.5,1505.0,-5.153928299008399,0.05690894546338014,-44.0,0.9952676347757858
16,389.0,1237.0,-2.398397932816536,-0.015848299386150212,-47.0,-0.3587256523945008
17,414.0,1196.0,-2.8693031566408536,-0.00841652612307875,-40.25,-0.2562875760347918
18,425.5,1156.5,-2.9109730848861197,0.010265370199504638,-39.75,0.3233638199738422
19,445.5,1116.5,-2.222575516693169,0.02433452817084522,-40.5,0.47817561807331277
20,462.5,1075.5,-1.9546218487394942,-0.039154209388085975,-38.25,-2.5965435669546295
21,498.0,1040.0,-7.415662650602428,0.023185306115111937,-43.25,-2.571209160196852
22,504.0,989.0,-7.097040169133198,0.09380089563417818,-47.75,2.7353589518887134
23,525.5,944.5,-1.9449447468250014,0.10290712680228403,-43.5,2.0292412912392574
24,549.0,902.0,-3.038557586654683,-0.018657912737853555,-43.25,-0.5733379866719055
25,561.0,858.0,-3.0916207201688124,0.0057437469327805135,-46.75,0.42680030175040073
26,590.5,808.5,-2.1849569831538815,0.014612500843157294,-46.5,0.4975078511976898
27,608.0,765.0,-2.0966050177734328,0.0038853173026929602,-43.0,0.07255813751615214
