,arclength_loc,x_2D,y_2D,tangent_x,tangent_y,normal_x,normal_y
164,164,184.26274933210104,1788.5269359982876,1,-2.763770976311683,0.9403394195561843,0.3402378227486451
165,165,184.6030212316538,1787.5866089092517,1,-2.76314491379777,0.9403147537126889,0.34030598576905075
166,166,184.94336132292338,1786.6463064992397,1,-2.7625185586590097,0.940290061500973,0.3403742061944415
167,167,185.28376966335148,1785.7060287946401,1,-2.7618919106727007,0.9402653428799232,0.3404424840981222
168,168,185.62424631045317,1784.7657758218832,1,-2.761264969615882,0.9402405978083413,0.3405108195535243
169,169,185.96479132181696,1783.8255476074398,1,-2.7606377352653353,0.9402158262449449,0.34057921263420576
170,170,186.3054047551049,1782.8853441778226,1,-2.7600102073975865,0.9401910281483671,0.34064766341385133
171,171,186.64608666805287,1781.9451655595856,1,-2.759382385788902,0.9401662034771561,0.34071617196627296
172,172,186.98683711847053,1781.005011779324,1,-2.7587542702152894,0.9401413521897752,0.34078473836541007
173,173,187.32765616424186,1780.064882863675,1,-2.758125860452497,0.9401164742446028,0.34085336268532995
174,174,187.6685438633244,1779.1247788393168,1,-2.757497156276015,0.9400915695999315,0.34092204500022766
175,175,188.00950027375038,1778.1846997329703,1,-2.756868157461073,0.9400666382139683,0.34099078538442656
176,176,188.35052545362652,1777.2446455713975,1,-2.75623886378264,0.9400416800448345,0.34105958391237867
177,177,188.69161946113363,1776.3046163814024,1,-2.7556092750154235,0.9400166950505654,0.3411284406586649
178,178,189.0327823545276,1775.3646121898314,1,-2.7549793909338733,0.9399916831891101,0.34119735569799486
179,179,189.3740141921386,1774.4246330235726,1,-2.754349211312175,0.9399666444183304,0.3412663291052079
180,180,189.71531503237216,1773.4846789095564,1,-2.7537187359242505,0.9399415786960025,0.3413353609552731
181,181,190.05668493370865,1772.5447498747556,1,-2.753087964543764,0.9399164859798149,0.3414044513232893
182,182,190.39812395470366,1771.6048459461852,1,-2.7524568969441123,0.9398913662273696,0.3414736002844857
183,183,190.739632153988,1770.6649671509026,1,-2.7518255328984327,0.9398662193961803,0.34154280791422176
184,184,191.08120959026797,1769.7251135160082,1,-2.7511938721795954,0.9398410454436739,0.3416120742879882
185,185,191.42285632232534,1768.7852850686443,1,-2.7505619145602087,0.9398158443271891,0.3416813994814066
186,186,191.76457240901763,1767.8454818359962,1,-2.7499296598126186,0.9397906160039767,0.34175078357022937
187,187,192.10635790927824,1766.9057038452922,1,-2.7492971077089,0.9397653604311993,0.34182022663034173
188,188,192.44821288211637,1765.9659511238033,1,-2.7486642580208676,0.9397400775659305,0.3418897287377599
189,189,192.79013738661757,1765.0262236988435,1,-2.7480311105200688,0.9397147673651557,0.3419592899686326
190,190,193.13213148194322,1764.08652159777,1,-2.7473976649777843,0.9396894297857712,0.3420289103992412
191,191,193.4741952273312,1763.1468448479825,1,-2.746763921165028,0.9396640647845841,0.34209859010599997
192,192,193.81632868209633,1762.2071934769249,1,-2.7461298788525483,0.9396386723183121,0.3421683291654558
193,193,194.15853190562913,1761.2675675120836,1,-2.7454955378108234,0.9396132523435831,0.3422381276542896
194,194,194.50080495739775,1760.3279669809892,1,-2.744860897810067,0.9395878048169357,0.3423079856493155
195,195,194.8431478969466,1759.3883919112152,1,-2.7442259586202202,0.9395623296948175,0.34237790322748185
196,196,195.18556078389759,1758.4488423303787,1,-2.7435907200109595,0.9395368269335868,0.34244788046587127
197,197,195.52804367794926,1757.509318266141,1,-2.74295518175169,0.9395112964895103,0.34251791744170057
198,198,195.870596638878,1756.5698197462066,1,-2.7423193436115465,0.9394857383187646,0.34258801423232205
199,199,196.21321972653706,1755.6303467983241,1,-2.7416832053593954,0.9394601523774353,0.3426581709152227
200,200,196.55591300085774,1754.6908994502862,1,-2.7410467667638296,0.9394345386215164,0.34272838756802526
201,201,196.89867652184864,1753.7514777299295,1,-2.740410027593175,0.9394088970069107,0.342798664268488
202,202,197.24151034959655,1752.8120816651349,1,-2.7397729876154826,0.9393832274894288,0.34286900109450524
203,203,197.58441454426594,1751.8727112838271,1,-2.739135646598533,0.9393575300247903,0.34293939812410795
204,204,197.92738916609943,1750.9333666139757,1,-2.738498004309835,0.9393318045686213,0.3430098554354633
205,205,198.2704342754178,1749.9940476835943,1,-2.737860060516624,0.9393060510764566,0.34308037310687567
206,206,198.61354993262046,1749.0547545207414,1,-2.737221814985861,0.9392802695037378,0.3431509512167868
207,207,198.9567361981854,1748.1154871535198,1,-2.7365832674842334,0.9392544598058138,0.34322158984377593
208,208,199.29999313266865,1747.1762456100769,1,-2.735944417778157,0.9392286219379398,0.34329228906655984
209,209,199.6433207967055,1746.237029918605,1,-2.7353052656337717,0.9392027558552785,0.34336304896399367
210,210,199.98671925101033,1745.2978401073415,1,-2.7346658108169404,0.9391768615128986,0.3434338696150714
211,211,200.33018855637613,1744.3586762045686,1,-2.734026053093253,0.9391509388657744,0.3435047510989251
212,212,200.67372877367546,1743.4195382386138,1,-2.7333859922280217,0.9391249878687868,0.3435756934948264
213,213,201.0173399638598,1742.480426237849,1,-2.7327456279862847,0.9390990084767222,0.34364669688218613
214,214,201.36102218796066,1741.5413402306926,1,-2.732104960132801,0.9390730006442722,0.3437177613405549
215,215,201.70477550708873,1740.6022802456073,1,-2.7314639884320515,0.9390469643260336,0.34378888694962323
216,216,202.0485999824346,1739.6632463111016,1,-2.7308227126482434,0.9390208994765082,0.34386007378922195
217,217,202.3924956752688,1738.7242384557296,1,-2.7301811325453014,0.9389948060501028,0.34393132193932274
218,218,202.73646264694193,1737.7852567080913,1,-2.729539247886875,0.9389686840011275,0.34400263148003757
219,219,203.08050095888473,1736.846301096832,1,-2.7288970584363317,0.9389425332837982,0.34407400249162046
220,220,203.42461067260803,1735.9073716506427,1,-2.7282545639567606,0.9389163538522333,0.34414543505446654
221,221,203.76879184970363,1734.968468398261,1,-2.7276117642109705,0.9388901456604554,0.3442169292491128
222,222,204.11304455184356,1734.02959136847,1,-2.72696865896149,0.938863908662391,0.3442884851562386
223,223,204.45736884078062,1733.090740590099,1,-2.7263252479705677,0.9388376428118691,0.34436010285666563
224,224,204.80176477834868,1732.1519160920234,1,-2.7256815310001685,0.9388113480626219,0.34443178243135836
225,225,205.14623242646275,1731.2131179031655,1,-2.725037507811976,0.9387850243682841,0.3445035239614247
226,226,205.4907718471183,1730.2743460524935,1,-2.7243931781673933,0.9387586716823935,0.34457532752811565
227,227,205.83538310239297,1729.335600569022,1,-2.7237485418275393,0.938732289958389,0.344647193212826
228,228,206.18006625444553,1728.3968814818127,1,-2.723103598553249,0.9387058791496123,0.3447191210970949
229,229,206.52482136551652,1727.4581888199737,1,-2.7224583481050733,0.9386794392093061,0.3447911112626057
230,230,206.8696484979277,1726.5195226126598,1,-2.7218127902432814,0.9386529700906152,0.34486316379118653
231,231,207.2145477140832,1725.5808828890729,1,-2.721166924727856,0.9386264717465848,0.3449352787648104
232,232,207.55951907646948,1724.6422696784618,1,-2.720520751318494,0.9385999441301619,0.34500745626559604
233,233,207.90456264765447,1723.7036830101226,1,-2.7198742697746097,0.9385733871941929,0.3450796963758073
234,234,208.24967849028891,1722.7651229133985,1,-2.719227479855325,0.938546800891426,0.34515199917785505
235,235,208.59486666710583,1721.82658941768,1,-2.7185803813194824,0.9385201851745083,0.3452243647542953
236,236,208.94012724092102,1720.8880825524047,1,-2.717932973925633,0.9384935399959872,0.3452967931878316
237,237,209.28546027463298,1719.949602347058,1,-2.7172852574320414,0.9384668653083102,0.34536928456131405
238,238,209.63086583122328,1719.0111488311734,1,-2.7166372315966845,0.9384401610638232,0.3454418389577403
239,239,209.9763439737561,1718.0727220343308,1,-2.7159888961772505,0.9384134272147721,0.3455144564602555
240,240,210.32189476537934,1717.1343219861592,1,-2.715340250931139,0.9383866637133007,0.3455871371521529
241,241,210.66751826932426,1716.195948716335,1,-2.7146912956154585,0.9383598705114518,0.34565988111687396
242,242,211.01321454890518,1715.2576022545823,1,-2.7140420299870294,0.9383330475611668,0.3457326884380089
243,243,211.35898366752056,1714.3192826306736,1,-2.71339245380238,0.9383061948142842,0.3458055591992969
244,244,211.70482568865245,1713.3809898744298,1,-2.71274256681775,0.9382793122225414,0.34587849348462624
245,245,212.0507406758668,1712.44272401572,1,-2.712092368789086,0.9382523997375725,0.34595149137803516
246,246,212.39672869281387,1711.5044850844615,1,-2.7114418594720426,0.9382254573109086,0.3460245529637116
247,247,212.7427898032281,1710.5662731106204,1,-2.7107910386219825,0.9381984848939784,0.34609767832599414
248,248,213.08892407092821,1709.6280881242112,1,-2.710139905993976,0.938171482438107,0.34617086754937154
249,249,213.43513155981782,1708.6899301552974,1,-2.7094884613427985,0.938144449894516,0.3462441207184842
250,250,213.78141233388484,1707.7517992339908,1,-2.708836704422934,0.9381173872143224,0.34631743791812303
251,251,214.12776645720228,1706.8136953904527,1,-2.70818463498857,0.9380902943485403,0.34639081923323134
252,252,214.47419399392814,1705.8756186548933,1,-2.7075322527935994,0.9380631712480783,0.34646426474890407
253,253,214.82069500830576,1704.9375690575716,1,-2.7068795575916216,0.9380360178637408,0.34653777455038853
254,254,215.1672695646636,1703.9995466287965,1,-2.7062265491359376,0.938008834146227,0.34661134872308486
255,255,215.5139177274154,1703.0615513989255,1,-2.7055732271795554,0.9379816200461313,0.34668498735254605
256,256,215.86063956106096,1702.123583398366,1,-2.7049195914751816,0.9379543755139419,0.3467586905244787
257,257,216.20743513018576,1701.185642657575,1,-2.7042656417752298,0.9379271005000417,0.34683245832474296
258,258,216.55430449946084,1700.2477292070591,1,-2.703611377831814,0.9378997949547074,0.3469062908393531
259,259,216.90124773364394,1699.3098430773746,1,-2.702956799396749,0.9378724588281091,0.3469801881544778
260,260,217.24826489757848,1698.3719842991277,1,-2.7023019062215523,0.9378450920703104,0.34705415035644055
261,261,217.59535605619467,1697.4341529029746,1,-2.7016466980574427,0.9378176946312683,0.3471281775317197
262,262,217.94252127450892,1696.4963489196216,1,-2.700991174655338,0.9377902664608322,0.3472022697669494
263,263,218.28976061762486,1695.5585723798254,1,-2.700335335765853,0.9377628075087436,0.3472764271489196
264,264,218.6370741507324,1694.6208233143925,1,-2.6996791811393077,0.9377353177246374,0.34735064976457614
265,265,218.98446193910908,1693.6831017541804,1,-2.6990227105257154,0.9377077970580393,0.3474249377010217
266,266,219.33192404811894,1692.7454077300965,1,-2.6983659236747926,0.9376802454583675,0.3474992910455153
267,267,219.6794605432141,1691.8077412730997,1,-2.697708820335947,0.9376526628749307,0.347573709885474
268,268,220.02707148993358,1690.870102414199,1,-2.6970514002582893,0.9376250492569294,0.34764819430847166
269,269,220.37475695390424,1689.9324911844542,1,-2.696393663190624,0.9375974045534543,0.34772274440224055
270,270,220.72251700084092,1688.9949076149765,1,-2.6957356088814532,0.9375697287134874,0.34779736025467095
271,271,221.07035169654617,1688.0573517369278,1,-2.695077237078973,0.9375420216859002,0.347872041953812
272,272,221.418261106911,1687.1198235815214,1,-2.694418547531075,0.9375142834194544,0.34794678958787195
273,273,221.7662452979143,1686.1823231800217,1,-2.6937595399853467,0.9374865138628011,0.34802160324521797
274,274,222.1143043356236,1685.2448505637449,1,-2.6931002141890685,0.9374587129644809,0.3480964830143773
275,275,222.46243828619504,1684.3074057640583,1,-2.6924405698892144,0.9374308806729238,0.3481714289840374
276,276,222.8106472158737,1683.369988812381,1,-2.6917806068324523,0.9374030169364477,0.3482464412430457
