,x,y,w,h,score,match
28,107,1842,30,30,0.7670571,round_light.jpg
85,140,1755,30,30,0.8556494,12_20_2022 LG 282 copy.jpg
22,190,1635,30,30,0.8340161,top_left.jpg
21,227,1892,30,30,0.8320961,left_back_bent.jpg
17,230,1572,30,30,0.81139576,left_back_bent.jpg
20,234,1836,30,30,0.7823298,left_back_bent.jpg
79,244,1488,30,30,0.8597491,small_round.jpg
15,244,1530,30,30,0.850225,left_back_bent.jpg
78,274,1416,30,30,0.82687545,small_round.jpg
48,286,1379,30,30,0.82971466,03_18_2023 LG 282 copy.jpg
47,302,1341,30,30,0.81605655,03_18_2023 LG 282 copy.jpg
45,320,1303,30,30,0.82081527,03_18_2023 LG 282 copy.jpg
44,336,1266,30,30,0.8784238,03_18_2023 LG 282 copy.jpg
42,351,1229,30,30,0.9098075,03_18_2023 LG 282 copy.jpg
40,369,1188,30,30,0.8747113,03_18_2023 LG 282 copy.jpg
77,393,1144,30,30,0.8671855,small_round.jpg
76,411,1104,30,30,0.8531942,small_round.jpg
75,449,1025,30,30,0.8232111,small_round.jpg
74,471,980,30,30,0.79704267,small_round.jpg
73,492,936,30,30,0.80677223,small_round.jpg
72,513,893,30,30,0.84133077,small_round.jpg
8,524,1012,30,30,0.8106035,left_back_bent.jpg
71,534,850,30,30,0.83611053,small_round.jpg
70,556,803,30,30,0.85301644,small_round.jpg
69,579,755,30,30,0.8621824,small_round.jpg
6,608,852,30,30,0.7523486,left_back_bent.jpg
38,628,674,30,30,0.8518631,middle round.jpg
67,653,626,30,30,0.7533453,small_round.jpg
65,681,580,30,30,0.80810755,small_round.jpg
37,713,539,30,30,0.8757935,middle round.jpg
62,742,489,30,30,0.77104276,small_round.jpg
27,751,533,30,30,0.8297262,round_light.jpg
36,804,410,30,30,0.8743938,middle round.jpg
2,815,579,30,30,0.76169956,left_back_bent.jpg
1,852,527,30,30,0.80712414,left_back_bent.jpg
35,873,345,30,30,0.88223004,middle round.jpg
59,959,263,30,30,0.8459266,small_round.jpg
33,1002,239,30,30,0.8136727,middle round.jpg
32,1103,204,30,30,0.8658464,middle round.jpg
34,1115,262,30,30,0.78987664,middle round.jpg
30,1154,192,30,30,0.8534247,middle round.jpg
29,1200,190,30,30,0.90889555,middle round.jpg
82,1243,188,30,30,0.9128969,12_20_2022 LG 282 copy.jpg
31,1291,197,30,30,0.80172503,middle round.jpg
83,1397,218,30,30,0.8978101,12_20_2022 LG 282 copy.jpg
84,1444,240,30,30,0.87739146,12_20_2022 LG 282 copy.jpg
25,1504,276,30,30,0.8528507,round_light.jpg
23,1551,314,30,30,0.86907804,right_small_weird.jpg
26,1592,342,30,30,0.90897506,round_light.jpg
60,1631,380,30,30,0.839459,small_round.jpg
61,1664,418,30,30,0.8625002,small_round.jpg
63,1734,499,30,30,0.8598413,small_round.jpg
64,1763,543,30,30,0.8496484,small_round.jpg
66,1795,587,30,30,0.83094156,small_round.jpg
68,1822,629,30,30,0.8528404,small_round.jpg
0,1836,450,30,30,0.77039456,left_back_bent.jpg
80,1907,754,30,30,0.8600351,left_angled.jpg
24,1940,828,30,30,0.8131764,right_small_weird.jpg
81,1978,876,30,30,0.86913544,left_angled.jpg
3,2036,687,30,30,0.81534225,left_back_bent.jpg
7,2049,999,30,30,0.8478408,left_back_bent.jpg
4,2058,728,30,30,0.7894683,left_back_bent.jpg
5,2068,773,30,30,0.7540482,left_back_bent.jpg
10,2091,1086,30,30,0.8802757,left_back_bent.jpg
39,2115,1155,30,30,0.89052343,03_18_2023 LG 282 copy.jpg
41,2135,1190,30,30,0.8095408,03_18_2023 LG 282 copy.jpg
43,2176,1263,30,30,0.8674765,03_18_2023 LG 282 copy.jpg
46,2209,1336,30,30,0.88310176,03_18_2023 LG 282 copy.jpg
9,2241,1064,30,30,0.8143849,left_back_bent.jpg
49,2243,1408,30,30,0.87252635,03_18_2023 LG 282 copy.jpg
50,2260,1444,30,30,0.8444914,03_18_2023 LG 282 copy.jpg
51,2276,1481,30,30,0.8661736,03_18_2023 LG 282 copy.jpg
52,2310,1551,30,30,0.8364805,03_18_2023 LG 282 copy.jpg
11,2310,1252,30,30,0.80683136,left_back_bent.jpg
12,2314,1295,30,30,0.781945,left_back_bent.jpg
13,2325,1345,30,30,0.7799018,left_back_bent.jpg
53,2328,1587,30,30,0.82492286,03_18_2023 LG 282 copy.jpg
54,2362,1662,30,30,0.8829514,03_18_2023 LG 282 copy.jpg
55,2380,1702,30,30,0.80501485,03_18_2023 LG 282 copy.jpg
14,2383,1431,30,30,0.8754945,left_back_bent.jpg
56,2399,1742,30,30,0.86581504,03_18_2023 LG 282 copy.jpg
57,2418,1784,30,30,0.82741654,03_18_2023 LG 282 copy.jpg
16,2437,1541,30,30,0.78876543,left_back_bent.jpg
58,2439,1836,30,30,0.8050094,03_18_2023 LG 282 copy.jpg
18,2453,1642,30,30,0.7669823,left_back_bent.jpg
19,2493,1711,30,30,0.7737194,left_back_bent.jpg
