,x,y
0,1449,13
1,1216,52
2,1326,53
3,1162,56
4,1381,63
5,1434,78
6,1108,79
7,1053,96
8,1488,100
9,1005,122
10,970,173
11,903,225
12,1653,237
13,870,261
14,1692,280
15,833,303
16,1726,324
17,1753,358
18,779,389
19,1781,405
20,746,436
21,1804,449
22,717,479
23,1830,493
24,1856,546
25,671,573
26,1878,594
27,645,620
28,1905,640
29,603,706
30,1945,728
31,580,753
32,1959,775
33,536,839
34,2003,856
35,517,882
36,2022,899
37,498,924
38,2036,940
39,479,964
40,2055,979
41,464,1011
42,2066,1021
43,440,1050
44,2083,1063
45,424,1093
46,2085,1108
47,405,1133
48,2117,1152
49,386,1173
50,2131,1196
51,372,1215
52,2149,1236
53,352,1263
54,2166,1278
55,333,1303
56,2184,1321
57,318,1349
58,296,1391
59,2216,1403
60,276,1435
61,2237,1448
62,2254,1492
63,241,1519
64,2269,1538
65,220,1564
66,203,1608
67,2303,1622
68,185,1653
69,2319,1667
70,167,1699
71,2338,1709
72,2292,1736
73,150,1746
74,2355,1756
75,123,1842
76,2390,1854
77,2474,1884
78,2543,1888
