,x,y
0,918,14
1,1022,338
2,1123,349
3,924,350
4,1182,363
5,1227,380
6,859,381
7,816,389
8,1280,409
9,768,421
10,729,454
11,263,468
12,1370,472
13,691,490
14,1413,506
15,1453,541
16,1487,575
17,612,598
18,1516,616
19,578,650
20,1553,655
21,553,696
22,1584,700
23,1611,744
24,526,745
25,515,788
26,1645,792
27,1675,827
28,491,837
29,476,889
30,1727,907
31,462,935
32,1749,949
33,444,982
34,1796,1023
35,429,1031
36,1825,1057
37,1968,1066
38,416,1076
39,1828,1107
40,401,1120
41,1864,1137
42,1888,1173
43,368,1208
44,1916,1213
45,1934,1254
46,354,1256
47,1958,1290
48,343,1299
49,1983,1333
50,330,1342
51,2004,1371
52,317,1385
53,2008,1423
54,303,1429
55,2033,1461
56,296,1476
57,2093,1517
58,281,1555
59,270,1597
60,2162,1650
61,242,1669
62,2202,1720
63,227,1735
64,2228,1763
65,217,1782
66,1681,1789
67,2383,1799
68,2246,1810
69,1838,1816
70,2440,1821
71,377,1826
72,206,1827
73,2003,1831
74,1934,1844
75,325,1845
76,2361,1846
77,281,1855
78,2125,1856
79,2263,1862
80,2165,1866
81,199,1871
82,2070,1871
83,2206,1872
