,x,y
0,1425,178
1,1212,200
2,1160,203
3,1316,207
4,1095,213
5,1372,221
6,1419,244
7,1000,254
8,1326,271
9,1375,284
10,953,288
11,1435,297
12,1511,302
13,924,322
14,1565,345
15,881,364
16,1606,377
17,848,395
18,1640,417
19,822,433
20,1707,495
21,858,502
22,758,516
23,1737,534
24,733,564
25,1794,626
26,723,638
27,677,653
28,1824,671
29,655,703
30,1843,725
31,632,752
32,1878,770
33,611,799
34,1904,813
35,589,842
36,1927,855
37,571,885
38,1946,898
39,549,930
40,1968,938
41,525,975
42,1970,992
43,505,1019
44,1987,1034
45,488,1061
46,2004,1074
47,2044,1103
48,452,1144
49,2077,1181
50,416,1229
51,2111,1268
52,1088,1295
53,386,1313
54,2147,1348
55,370,1363
56,2175,1390
57,348,1401
58,2188,1435
59,331,1444
60,2204,1477
61,317,1491
62,2221,1520
63,298,1532
64,2240,1562
65,270,1617
66,2272,1646
67,246,1664
68,2293,1695
69,233,1707
70,2308,1737
71,214,1751
72,2329,1775
73,196,1797
74,180,1838
75,2363,1863
76,154,1890
