,x,y
0,1105,21
1,1057,23
2,1113,64
3,1256,98
4,1151,100
5,1203,101
6,1305,104
7,1094,105
8,1403,141
9,990,145
10,1536,173
11,940,188
12,1497,195
13,900,213
14,1547,239
15,861,253
16,1482,268
17,1584,283
18,829,285
19,963,313
20,1624,318
21,798,323
22,1656,358
23,896,363
24,765,366
25,1686,401
26,734,409
27,1717,440
28,707,451
29,1746,486
30,682,496
31,1768,535
32,657,542
33,1793,583
34,637,590
35,1821,632
36,609,640
37,1832,675
38,586,685
39,563,728
40,1902,797
41,525,817
42,1779,844
43,1926,847
44,505,857
45,1941,892
46,482,902
47,458,946
48,1980,954
49,424,973
50,1992,1000
51,428,1029
52,1887,1039
53,2017,1043
54,415,1075
55,2033,1086
56,290,1089
57,385,1115
58,1918,1123
59,371,1160
60,2075,1171
61,358,1205
62,2107,1258
63,342,1264
64,2130,1301
65,350,1315
66,2147,1341
67,2154,1387
68,1952,1395
69,2027,1396
70,269,1416
71,2179,1430
72,2204,1471
73,231,1507
74,2216,1515
75,2117,1525
76,350,1539
77,216,1557
78,2233,1559
79,2039,1568
80,283,1582
81,204,1599
82,2254,1604
83,183,1642
84,2266,1646
85,164,1687
86,2286,1688
87,147,1731
88,2305,1734
89,2152,1755
90,2194,1760
91,2325,1781
92,228,1788
93,2280,1794
94,2409,1795
95,1704,1803
96,114,1825
97,2342,1830
98,2196,1831
99,2431,1869
100,98,1875
