,x,y
0,984,157
1,939,163
2,1109,198
3,1165,198
4,1003,205
5,1065,212
6,947,213
7,1212,213
8,895,245
9,1318,249
10,1135,255
11,792,258
12,1038,263
13,1000,278
14,810,304
15,1417,314
16,766,342
17,1457,349
18,1289,354
19,734,384
20,840,401
21,1534,418
22,601,419
23,1569,457
24,1603,496
25,646,504
26,1633,541
27,620,551
28,746,560
29,1664,585
30,1692,632
31,575,639
32,1725,678
33,1670,706
34,1752,719
35,1764,769
36,518,791
37,1803,797
38,500,837
39,1826,837
40,481,888
41,1843,888
42,1870,922
43,468,934
44,454,981
45,1908,994
46,508,999
47,437,1021
48,1931,1032
49,1871,1041
50,431,1072
51,1957,1073
52,401,1108
53,1978,1111
54,2000,1157
55,395,1158
56,957,1172
57,2018,1200
58,376,1201
59,2047,1239
60,363,1246
61,348,1294
62,2090,1316
63,338,1337
64,2116,1357
65,334,1381
66,2127,1401
67,315,1420
68,2159,1438
69,330,1492
70,2198,1518
71,279,1537
72,2222,1561
73,261,1596
74,2247,1605
75,160,1631
76,265,1651
77,228,1732
78,2234,1760
79,2324,1772
80,212,1781
81,196,1831
82,2365,1855
83,1102,1857
84,1142,1877
85,187,1881
