,x,y
0,1285,58
1,1113,93
2,1306,105
3,1246,109
4,1198,113
5,1401,113
6,1358,115
7,1050,121
8,1145,128
9,1452,132
10,1095,148
11,1514,148
12,1049,175
13,1559,180
14,1250,190
15,1182,207
16,955,214
17,1646,253
18,1713,274
19,925,283
20,1677,295
21,986,299
22,891,314
23,830,325
24,1719,331
25,860,361
26,1752,374
27,826,403
28,1779,413
29,1726,417
30,800,444
31,1808,455
32,853,477
33,769,484
34,1836,502
35,743,536
36,1863,552
37,721,587
38,1881,601
39,696,631
40,1911,649
41,669,680
42,1935,698
43,646,717
44,1954,737
45,695,739
46,625,763
47,1971,779
48,2011,827
49,580,850
50,2008,873
51,560,890
52,620,892
53,2025,915
54,541,931
55,521,971
56,2059,976
57,501,1013
58,2073,1019
59,480,1058
60,2092,1064
61,462,1102
62,520,1107
63,2113,1108
64,400,1142
65,444,1142
66,2130,1154
67,424,1184
68,2146,1200
69,403,1225
70,2167,1242
71,2177,1287
72,368,1310
73,2198,1327
74,347,1353
75,399,1370
76,330,1396
77,2228,1408
78,309,1441
79,2247,1455
80,244,1458
81,291,1485
82,2267,1498
83,270,1528
84,2274,1545
85,231,1615
86,213,1659
87,2325,1671
88,193,1705
89,2341,1716
90,174,1750
91,2356,1765
92,2302,1791
93,156,1798
94,141,1846
95,2224,1854
96,2389,1855
97,71,1863
98,234,1868
