,x,y
0,1263,48
1,1255,91
2,1370,93
3,1154,100
4,1432,104
5,1100,113
6,1482,124
7,1045,137
8,1530,153
9,997,163
10,1574,189
11,1615,225
12,1686,306
13,1724,343
14,828,350
15,773,351
16,1783,426
17,780,438
18,1997,445
19,1806,470
20,745,483
21,1830,516
22,1857,568
23,1884,617
24,669,627
25,1911,663
26,1934,706
27,1956,749
28,607,763
29,1971,793
30,585,806
31,1994,838
32,566,853
33,544,896
34,2032,916
35,526,937
36,2050,958
37,509,979
38,2069,997
39,486,1018
40,2084,1038
41,476,1064
42,2100,1083
43,455,1108
44,2122,1126
45,439,1150
46,2137,1170
47,422,1190
48,2155,1216
49,405,1230
50,2176,1255
51,2191,1296
52,378,1315
53,2207,1341
54,491,1353
55,354,1362
56,2231,1384
57,338,1406
58,2250,1423
59,320,1452
60,2263,1471
61,304,1494
62,285,1539
63,2316,1606
64,254,1626
65,190,1692
66,2350,1693
67,220,1723
68,2374,1735
69,176,1741
70,2404,1808
71,2433,1870
