,x,y
0,2371,170
1,1208,221
2,1265,226
3,1151,233
4,1092,241
5,1373,254
6,1043,263
7,1422,280
8,994,285
9,1188,290
10,1468,303
11,1386,312
12,948,315
13,1513,336
14,1146,352
15,914,353
16,1249,372
17,1564,374
18,877,392
19,1605,411
20,841,423
21,821,469
22,1676,487
23,776,502
24,1711,526
25,752,545
26,1746,576
27,1765,615
28,694,633
29,1795,658
30,667,683
31,1816,706
32,644,734
33,1842,756
34,622,778
35,1873,801
36,595,827
37,1895,846
38,583,872
39,1920,890
40,556,914
41,1944,931
42,535,960
43,1958,975
44,516,1006
45,2010,1044
46,493,1049
47,476,1092
48,2014,1094
49,462,1133
50,2034,1137
51,438,1175
52,2053,1176
53,2079,1214
54,425,1219
55,407,1260
56,2091,1261
57,2110,1302
58,392,1304
59,375,1345
60,2121,1347
61,358,1385
62,2147,1386
63,338,1425
64,2166,1427
65,2181,1469
66,2195,1513
67,305,1514
68,2141,1550
69,2215,1553
70,289,1558
71,2239,1593
72,274,1601
73,2248,1642
74,256,1645
75,328,1645
76,2266,1683
77,241,1689
78,2340,1694
79,2283,1726
80,224,1732
81,2377,1739
82,2300,1767
83,2323,1805
84,195,1826
85,2339,1849
86,89,1854
87,2438,1866
