,x,y
0,35,31
1,1507,148
2,1446,149
3,1394,158
4,1610,163
5,1340,172
6,1290,194
7,1713,200
8,1246,225
9,1761,228
10,1805,260
11,1172,283
12,1845,299
13,1138,317
14,1884,344
15,1097,349
16,1920,388
17,1065,392
18,994,470
19,1977,474
20,961,515
21,2004,519
22,905,602
23,2044,610
24,941,624
25,869,648
26,2061,660
27,848,688
28,819,726
29,2100,764
30,792,770
31,769,812
32,2115,816
33,738,852
34,2133,863
35,713,888
36,2147,908
37,692,930
38,2160,955
39,666,968
40,2172,998
41,647,1011
42,2187,1043
43,620,1049
44,598,1090
45,2205,1118
46,574,1129
47,551,1168
48,2218,1168
49,530,1207
50,2228,1211
51,2244,1255
52,483,1279
53,2247,1303
54,1045,1304
55,455,1329
56,1146,1329
57,2261,1344
58,436,1370
59,2270,1389
60,412,1411
61,390,1452
62,2295,1481
63,367,1494
64,2306,1523
65,1019,1526
66,321,1568
67,2323,1597
68,296,1616
69,2331,1653
70,276,1658
71,257,1700
72,2338,1701
73,2348,1747
74,226,1750
75,2362,1823
76,172,1859
77,2478,1871
78,2520,1876
