,x,y
0,1498,129
1,1504,173
2,1196,209
3,1310,212
4,1253,215
5,1353,218
6,1143,220
7,1091,230
8,1413,232
9,1456,258
10,1136,279
11,1507,283
12,985,286
13,1046,315
14,1549,316
15,1158,318
16,985,334
17,2133,348
18,919,352
19,1596,360
20,886,389
21,856,421
22,1667,434
23,818,459
24,1701,479
25,1798,482
26,680,489
27,1572,492
28,761,544
29,623,551
30,1755,552
31,728,591
32,1784,602
33,604,632
34,706,638
35,678,683
36,1833,696
37,656,732
38,1862,745
39,629,777
40,1881,793
41,611,820
42,1903,837
43,588,863
44,1928,880
45,2014,904
46,568,906
47,1942,922
48,545,948
49,1960,965
50,524,994
51,1982,1008
52,2206,1029
53,515,1044
54,2001,1047
55,2179,1063
56,484,1079
57,2018,1087
58,466,1119
59,2029,1129
60,446,1159
61,2046,1169
62,432,1201
63,2064,1209
64,2192,1213
65,412,1244
66,2077,1253
67,394,1285
68,2091,1296
69,2182,1303
70,383,1328
71,2112,1338
72,359,1365
73,2130,1378
74,344,1411
75,2146,1421
76,324,1453
77,307,1495
78,2175,1499
79,290,1538
80,2360,1548
81,2190,1549
82,2209,1590
83,2379,1605
84,255,1621
85,2223,1633
86,239,1664
87,2372,1696
88,221,1707
89,2252,1715
90,207,1753
91,2267,1761
92,2282,1802
93,2457,1847
94,1255,1876
