,x,y
0,1453,52
1,1298,64
2,1251,65
3,1362,67
4,1411,76
5,1196,81
6,1476,89
7,1139,90
8,1523,112
9,1086,118
10,1607,185
11,1685,263
12,1723,295
13,882,325
14,1788,370
15,1814,413
16,1864,504
17,1888,555
18,1911,605
19,1940,648
20,1959,692
21,635,727
22,1980,737
23,612,771
24,2000,779
25,596,812
26,2026,827
27,573,855
28,2043,867
29,550,895
30,2062,906
31,529,935
32,2073,948
33,508,973
34,2097,984
35,490,1019
36,2111,1025
37,471,1062
38,2125,1066
39,453,1103
40,2138,1109
41,437,1144
42,2154,1152
43,403,1223
44,2189,1234
45,390,1270
46,363,1314
47,2224,1316
48,345,1359
49,2241,1363
50,2259,1405
51,304,1447
52,2274,1449
53,294,1496
54,208,1501
55,2378,1513
56,159,1516
57,272,1534
58,2310,1534
59,2434,1543
60,249,1578
61,2327,1578
62,2399,1589
63,2342,1622
64,235,1623
65,2360,1665
66,213,1669
67,2499,1725
68,2396,1753
69,176,1762
70,2413,1803
71,2479,1818
72,75,1861
