,x,y
0,1296,49
1,1271,93
2,1329,95
3,1117,104
4,1223,107
5,1371,120
6,1067,129
7,1434,135
8,1011,142
9,1108,156
10,964,172
11,1466,173
12,1512,191
13,928,209
14,1561,233
15,889,247
16,1602,267
17,854,279
18,1469,300
19,1639,304
20,823,314
21,798,357
22,1704,383
23,763,396
24,1734,428
25,732,439
26,1788,510
27,679,532
28,1815,562
29,292,577
30,656,582
31,1841,613
32,732,628
33,631,630
34,1869,659
35,611,675
36,1895,701
37,590,722
38,1899,754
39,567,766
40,1933,787
41,547,810
42,1954,828
43,522,851
44,1971,870
45,520,905
46,1988,912
47,1906,939
48,501,949
49,2009,950
50,2026,990
51,452,1014
52,436,1061
53,2058,1065
54,363,1082
55,439,1118
56,344,1131
57,400,1149
58,2087,1150
59,2177,1154
60,382,1189
61,2108,1198
62,464,1205
63,2016,1220
64,365,1229
65,2127,1238
66,2150,1280
67,345,1325
68,2162,1326
69,248,1350
70,2183,1364
71,298,1398
72,2308,1418
73,283,1445
74,271,1488
75,2233,1491
76,251,1531
77,2249,1535
78,152,1554
79,234,1574
80,2270,1578
81,2331,1605
82,216,1614
83,2447,1650
84,2218,1659
85,2302,1664
86,181,1701
87,2332,1743
88,149,1797
89,2275,1865
90,126,1886
91,2311,1886
