,x,y
0,1307,23
1,1370,34
2,1422,37
3,1226,39
4,1171,85
5,1095,86
6,1520,108
7,1568,117
8,1405,118
9,1211,120
10,1033,146
11,988,196
12,903,202
13,1702,231
14,1739,268
15,882,295
16,1771,309
17,853,340
18,1805,351
19,827,382
20,1830,402
21,794,430
22,1858,438
23,767,475
24,1887,484
25,747,524
26,1913,532
27,719,570
28,1936,580
29,693,616
30,1963,629
31,673,659
32,650,703
33,2009,711
34,629,751
35,2026,759
36,538,789
37,582,832
38,2071,838
39,563,875
40,2100,924
41,558,927
42,526,958
43,2117,965
44,509,1001
45,2134,1005
46,2040,1018
47,489,1042
48,2152,1047
49,471,1084
50,2169,1092
51,451,1125
52,2185,1133
53,2204,1176
54,418,1204
55,2225,1216
56,397,1253
57,377,1296
58,2258,1300
59,360,1339
60,2276,1342
61,345,1382
62,2290,1386
63,321,1426
64,2307,1430
65,2323,1474
66,284,1508
67,2340,1518
68,268,1556
69,2360,1563
70,149,1601
71,249,1601
72,2373,1605
73,230,1646
74,128,1657
75,214,1688
76,2408,1693
77,163,1825
78,2477,1883
