,x,y
0,1231,47
1,1287,47
2,1343,49
3,1391,52
4,1182,56
5,1445,66
6,1127,71
7,1501,86
8,1550,113
9,1032,119
10,1636,184
11,961,205
12,1676,224
13,922,226
14,1712,262
15,892,265
16,1747,298
17,829,351
18,1800,384
19,802,399
20,1828,427
21,1890,427
22,771,437
23,1876,522
24,1924,529
25,723,535
26,1909,571
27,695,585
28,1986,602
29,1951,660
30,655,668
31,1976,705
32,631,716
33,2011,790
34,593,805
35,2032,832
36,570,852
37,2051,872
38,546,891
39,2072,910
40,530,934
41,2089,952
42,2104,994
43,495,1016
44,540,1022
45,2135,1034
46,472,1061
47,2144,1078
48,462,1109
49,2160,1123
50,2177,1166
51,424,1181
52,405,1222
53,2218,1244
54,387,1268
55,2240,1286
56,367,1312
57,2257,1330
58,351,1354
59,2271,1376
60,332,1398
61,2287,1420
62,2307,1466
63,299,1484
64,2326,1505
65,277,1529
66,2340,1547
67,258,1572
68,2356,1589
69,239,1613
70,355,1632
71,2375,1636
72,222,1664
73,2394,1675
74,206,1705
75,2415,1721
76,2431,1769
77,2454,1820
78,2476,1873
79,2530,1891
