,x,y
0,1414,273
1,1525,278
2,1476,280
3,1298,289
4,1694,303
5,1247,311
6,1614,311
7,1205,330
8,1412,339
9,1665,340
10,1161,362
11,1752,368
12,1706,370
13,1113,390
14,1741,410
15,1798,450
16,1836,488
17,967,533
18,1895,570
19,904,606
20,1927,611
21,796,687
22,1974,701
23,2020,717
24,1996,754
25,2043,853
26,730,864
27,2064,898
28,708,904
29,680,946
30,658,985
31,2099,985
32,2116,1032
33,610,1063
34,539,1115
35,567,1148
36,2213,1210
37,519,1223
38,459,1259
39,508,1266
40,481,1301
41,466,1342
42,449,1382
43,423,1421
44,371,1511
45,353,1555
46,277,1602
47,277,1676
48,2356,1763
49,2399,1765
50,2374,1806
51,211,1812
