,x,y
0,1216,106
1,1325,107
2,1270,119
3,1105,132
4,1420,136
5,1599,137
6,1049,155
7,1488,165
8,1008,181
9,1523,188
10,962,214
11,1564,218
12,1604,260
13,1671,261
14,1644,301
15,952,302
16,877,313
17,1679,344
18,829,365
19,1714,380
20,794,406
21,1743,420
22,763,452
23,808,461
24,1779,470
25,740,492
26,1797,510
27,793,521
28,711,536
29,1904,542
30,1827,561
31,693,591
32,1933,600
33,1782,611
34,667,631
35,1869,656
36,640,680
37,1881,710
38,599,766
39,1940,790
40,579,807
41,2024,832
42,1938,843
43,551,849
44,1972,879
45,527,897
46,1993,923
47,592,930
48,506,943
49,492,985
50,2024,993
51,469,1024
52,452,1067
53,2058,1085
54,492,1129
55,414,1149
56,2097,1168
57,343,1172
58,397,1190
59,2110,1215
60,386,1233
61,2128,1261
62,289,1270
63,372,1274
64,2144,1302
65,402,1305
66,266,1307
67,2166,1345
68,329,1347
69,2181,1386
70,371,1409
71,311,1412
72,288,1449
73,2213,1467
74,268,1494
75,2229,1515
76,250,1539
77,2244,1560
78,2302,1561
79,229,1581
80,2260,1605
81,2350,1621
82,209,1627
83,2280,1650
84,191,1670
85,822,1682
86,2293,1693
87,2310,1736
88,156,1760
89,2326,1782
90,139,1808
91,120,1858
92,2433,1858
93,2362,1859
94,1992,1862
