,x,y
0,1257,0
1,1195,57
2,1254,58
3,1309,58
4,1091,63
5,1149,64
6,1359,76
7,1041,90
8,1411,94
9,987,108
10,1461,120
11,1508,154
12,907,176
13,1592,226
14,842,246
15,1631,267
16,809,286
17,1665,309
18,774,328
19,1696,349
20,745,371
21,1727,386
22,720,415
23,1753,431
24,692,464
25,1780,475
26,666,509
27,1805,522
28,649,559
29,1830,576
30,624,605
31,1860,620
32,603,651
33,1888,660
34,584,697
35,1909,705
36,562,744
37,1928,750
38,612,772
39,541,789
40,1965,830
41,1987,872
42,499,879
43,2001,913
44,480,922
45,2025,951
46,465,963
47,2043,993
48,447,1005
49,2061,1035
50,436,1054
51,2078,1079
52,412,1092
53,2097,1121
54,399,1135
55,2112,1164
56,381,1175
57,2134,1202
58,2151,1245
59,351,1254
60,2172,1287
61,333,1306
62,2192,1329
63,316,1349
64,299,1392
65,2228,1415
66,282,1437
67,2243,1459
68,266,1482
69,2262,1502
70,231,1566
71,2297,1590
72,218,1612
73,2316,1633
74,200,1658
75,2330,1675
76,184,1702
77,170,1750
78,2369,1765
79,154,1798
80,2389,1812
81,2402,1867
