,x,y
0,1193,12
1,1246,43
2,1305,47
3,1141,51
4,1354,52
5,1078,68
6,1462,89
7,1035,90
8,988,114
9,1513,118
10,945,153
11,1563,158
12,1598,191
13,915,193
14,1635,230
15,1793,230
16,854,255
17,1672,272
18,817,295
19,1706,313
20,1821,322
21,786,341
22,1733,351
23,765,383
24,1761,394
25,727,432
26,1790,439
27,701,477
28,1812,484
29,682,526
30,1836,535
31,655,579
32,1864,588
33,633,621
34,1886,633
35,612,662
36,1369,666
37,1907,677
38,569,755
39,1949,762
40,549,798
41,1965,808
42,1982,851
43,500,877
44,2001,890
45,486,923
46,469,963
47,2035,967
48,451,1006
49,2056,1009
50,434,1051
51,2073,1051
52,412,1090
53,2091,1098
54,397,1132
55,2101,1142
56,383,1174
57,2124,1185
58,365,1215
59,2138,1227
60,345,1261
61,2161,1266
62,2178,1309
63,307,1346
64,2194,1352
65,286,1393
66,2228,1434
67,271,1437
68,254,1480
69,2246,1482
70,235,1524
71,2262,1526
72,218,1567
73,2278,1571
74,988,1625
75,2228,1636
76,2314,1652
77,180,1656
78,2334,1698
79,159,1704
80,2352,1745
81,143,1750
82,2358,1794
83,128,1799
84,97,1890
85,2397,1890
