,x,y
0,944,32
1,1268,51
2,1316,54
3,1370,54
4,1211,55
5,1154,61
6,1412,61
7,1103,77
8,1473,94
9,1525,132
10,1562,156
11,970,163
12,929,207
13,895,235
14,1661,237
15,1691,279
16,833,312
17,1761,353
18,795,373
19,769,410
20,1841,476
21,712,495
22,1872,530
23,684,555
24,1922,621
25,639,640
26,1951,670
27,613,684
28,1972,714
29,1990,759
30,573,768
31,529,861
32,511,901
33,487,951
34,469,991
35,452,1032
36,2118,1041
37,415,1113
38,383,1197
39,364,1246
40,345,1288
41,234,1337
42,309,1377
43,385,1377
44,291,1419
45,273,1463
46,2303,1477
47,254,1505
48,155,1546
49,238,1549
50,217,1594
51,162,1732
52,149,1781
53,2416,1791
54,1169,1822
55,131,1823
56,984,1848
57,771,1865
58,2451,1886
