,x,y
0,1028,187
1,917,214
2,979,217
3,1086,220
4,1145,227
5,1039,229
6,820,260
7,1244,268
8,1181,281
9,1115,282
10,1057,292
11,945,295
12,1296,299
13,994,301
14,731,319
15,1338,335
16,2515,350
17,696,357
18,1381,365
19,663,411
20,1459,440
21,633,442
22,1492,475
23,1523,517
24,571,518
25,1553,559
26,544,562
27,1583,600
28,1608,649
29,498,657
30,1641,697
31,476,704
32,1672,740
33,461,757
34,1696,783
35,439,803
36,1725,823
37,420,854
38,1744,866
39,404,897
40,1767,908
41,385,942
42,1791,947
43,1810,986
44,367,988
45,1831,1024
46,350,1036
47,330,1081
48,1872,1095
49,302,1164
50,1915,1178
51,276,1253
52,1954,1264
53,1980,1303
54,1910,1314
55,246,1339
56,1996,1346
57,232,1381
58,2023,1384
59,219,1423
60,2044,1427
61,208,1467
62,2061,1467
63,194,1512
64,2101,1548
65,178,1559
66,2123,1593
67,2142,1635
68,150,1649
69,2165,1675
70,139,1694
71,123,1739
72,2204,1757
73,113,1783
74,2228,1802
75,98,1828
76,2248,1849
77,79,1875
