,x,y
0,1473,108
1,1307,117
2,1261,132
3,1192,133
4,1411,145
5,1149,158
6,1519,159
7,1572,180
8,1092,182
9,1608,203
10,356,208
11,1055,216
12,1365,233
13,1656,238
14,985,277
15,1695,291
16,1060,313
17,956,317
18,1730,328
19,915,345
20,881,389
21,1801,405
22,858,442
23,817,472
24,1858,493
25,788,517
26,719,536
27,764,567
28,672,601
29,738,611
30,1826,617
31,1909,638
32,711,653
33,1933,690
34,631,691
35,686,699
36,1958,735
37,662,740
38,588,769
39,638,783
40,1998,821
41,612,826
42,527,857
43,590,869
44,565,909
45,2026,913
46,499,920
47,2060,947
48,549,953
49,528,991
50,507,1029
51,497,1078
52,475,1119
53,2101,1121
54,2131,1154
55,430,1186
56,2148,1194
57,407,1230
58,364,1314
59,290,1323
60,2174,1333
61,345,1357
62,2208,1362
63,262,1379
64,326,1398
65,2223,1413
66,305,1440
67,287,1481
68,2233,1503
69,346,1517
70,266,1523
71,155,1589
72,2199,1599
73,224,1605
74,204,1651
75,294,1654
76,186,1695
77,2317,1713
78,166,1738
79,149,1782
80,2265,1805
81,130,1828
82,114,1877
