,x,y
0,1700,40
1,1260,120
2,1346,128
3,1391,135
4,1208,159
5,1642,162
6,1498,175
7,1701,188
8,1105,197
9,1037,201
10,1541,202
11,1005,239
12,1585,239
13,1820,265
14,953,277
15,921,312
16,1672,315
17,886,339
18,1709,357
19,1741,398
20,823,420
21,1774,441
22,792,463
23,762,508
24,753,568
25,1857,576
26,1931,599
27,714,607
28,1882,618
29,687,651
30,1906,671
31,676,705
32,1929,716
33,640,747
34,2017,755
35,1953,758
36,636,794
37,2046,823
38,614,840
39,1989,843
40,551,909
41,2026,927
42,535,961
43,2040,972
44,515,1000
45,2057,1012
46,438,1037
47,494,1038
48,2072,1053
49,2090,1093
50,460,1117
51,2123,1176
52,424,1202
53,2137,1222
54,406,1246
55,321,1282
56,393,1293
57,2170,1299
58,352,1378
59,2205,1384
60,334,1421
61,298,1503
62,2259,1528
63,281,1550
64,267,1591
65,245,1630
66,225,1675
67,206,1720
68,1744,1777
69,174,1806
70,2447,1838
71,254,1845
72,315,1857
73,397,1863
74,87,1875
75,2292,1880
76,2075,1886
