,x,y
0,1579,8
1,1352,32
2,1239,36
3,1183,37
4,1292,37
5,1404,39
6,1464,57
7,1078,85
8,1601,106
9,1682,247
10,1788,326
11,1819,371
12,1866,461
13,742,466
14,1893,509
15,721,516
16,694,560
17,1918,564
18,671,606
19,1946,608
20,1970,650
21,631,692
22,1989,696
23,609,737
24,2008,740
25,2032,781
26,587,782
27,2044,824
28,565,825
29,2064,864
30,542,867
31,2074,907
32,527,908
33,2100,942
34,508,948
35,2111,984
36,489,993
37,1714,996
38,2132,1024
39,469,1036
40,2151,1070
41,455,1077
42,2165,1115
43,433,1118
44,2201,1196
45,404,1198
46,383,1246
47,2236,1282
48,364,1289
49,2252,1325
50,345,1333
51,2267,1373
52,2289,1412
53,310,1421
54,291,1465
55,2317,1497
56,277,1507
57,2332,1543
58,2389,1550
59,257,1552
60,2348,1586
61,237,1596
62,133,1598
63,2365,1626
64,218,1642
65,288,1662
66,2388,1675
67,2399,1717
68,181,1733
69,2415,1764
70,166,1779
71,155,1825
72,139,1876
73,2471,1886
