,x,y
0,1299,66
1,1195,69
2,1352,73
3,1136,80
4,1400,90
5,8,103
6,1460,110
7,1258,111
8,1171,118
9,1327,119
10,1029,123
11,1368,125
12,1503,135
13,986,150
14,2487,153
15,73,159
16,1504,181
17,943,184
18,1633,246
19,1732,264
20,858,284
21,1673,285
22,1714,311
23,1781,321
24,1737,361
25,781,379
26,1767,405
27,1726,421
28,621,422
29,754,433
30,1793,450
31,722,465
32,1823,499
33,700,511
34,1850,544
35,1894,546
36,683,564
37,1875,595
38,657,609
39,630,655
40,1917,675
41,610,702
42,589,747
43,1889,749
44,1963,768
45,572,789
46,547,832
47,529,876
48,2200,877
49,2025,894
50,510,921
51,2039,935
52,491,965
53,2060,973
54,372,1003
55,473,1006
56,2074,1015
57,455,1048
58,2151,1051
59,2100,1056
60,435,1092
61,2109,1102
62,419,1137
63,2126,1142
64,401,1178
65,2146,1189
66,2226,1196
67,390,1220
68,2166,1229
69,375,1261
70,2186,1273
71,2205,1312
72,343,1332
73,2300,1346
74,2228,1354
75,320,1391
76,2241,1397
77,302,1440
78,2261,1441
79,2390,1449
80,2214,1475
81,283,1484
82,2277,1488
83,200,1510
84,2108,1528
85,2299,1529
86,264,1530
87,2528,1553
88,243,1575
89,2321,1576
90,341,1579
91,2338,1616
92,320,1623
93,2512,1625
94,2465,1636
95,2425,1650
96,2352,1659
97,204,1663
98,1699,1689
99,2528,1701
100,2374,1704
101,187,1712
102,2391,1749
103,2296,1757
104,174,1761
105,420,1792
106,2413,1799
107,160,1804
108,2525,1812
109,2433,1845
110,2380,1864
111,2541,1866
