,x,y
0,1260,80
1,1198,82
2,1312,84
3,1362,87
4,1147,96
5,1414,99
6,1099,106
7,1468,120
8,1041,129
9,1516,147
10,992,158
11,1597,226
12,890,260
13,1638,261
14,859,302
15,1672,305
16,823,340
17,1712,340
18,790,390
19,1772,421
20,769,429
21,1798,465
22,735,475
23,1852,559
24,690,570
25,1878,611
26,663,615
27,1932,697
28,619,703
29,598,748
30,553,836
31,531,882
32,510,922
33,495,963
34,472,1002
35,2087,1030
36,461,1048
37,2103,1074
38,438,1092
39,422,1133
40,2150,1201
41,387,1210
42,372,1258
43,2195,1280
44,355,1298
45,335,1345
46,2221,1366
47,317,1389
48,296,1434
49,2259,1453
50,2319,1475
51,259,1521
52,243,1564
53,2309,1576
54,226,1607
55,2330,1622
56,207,1655
57,2344,1665
58,192,1700
59,2361,1711
60,173,1747
61,2373,1800
62,156,1824
