,x,y
0,1306,52
1,1196,54
2,1253,54
3,1356,60
4,1145,65
5,1412,71
6,1092,76
7,1516,121
8,985,130
9,1603,192
10,1641,226
11,886,230
12,1676,272
13,1715,310
14,822,315
15,1743,346
16,783,351
17,1769,391
18,766,397
19,1794,435
20,732,443
21,1821,478
22,702,490
23,1844,531
24,683,538
25,1872,580
26,654,582
27,1902,624
28,631,631
29,1918,669
30,612,674
31,1942,711
32,589,716
33,566,760
34,1980,797
35,546,806
36,1997,840
37,526,853
38,2016,880
39,502,890
40,2035,919
41,485,930
42,2054,958
43,2067,1002
44,452,1017
45,2106,1090
46,413,1096
47,2140,1170
48,386,1185
49,364,1226
50,2172,1251
51,346,1267
52,2195,1295
53,327,1313
54,2209,1337
55,2226,1380
56,288,1399
57,273,1445
58,2257,1466
59,254,1489
60,236,1529
61,2291,1556
62,2356,1570
63,218,1574
64,2310,1597
65,198,1619
66,2343,1683
67,164,1713
68,2365,1729
69,146,1767
70,2380,1776
71,2473,1810
72,2405,1826
