,x,y
0,1193,42
1,1146,47
2,1254,47
3,1475,47
4,1084,64
5,1365,71
6,1040,73
7,1421,93
8,991,99
9,1459,115
10,1166,116
11,1623,123
12,945,127
13,1048,143
14,1504,147
15,906,164
16,1550,189
17,1712,202
18,873,206
19,1589,222
20,838,237
21,1596,274
22,1662,296
23,776,309
24,1695,337
25,745,355
26,1725,379
27,1752,425
28,1841,443
29,1639,457
30,1778,471
31,1802,519
32,640,541
33,1831,566
34,617,588
35,1855,614
36,594,633
37,1883,654
38,573,675
39,1891,710
40,547,723
41,1925,738
42,547,777
43,1944,785
44,510,805
45,1967,822
46,507,863
47,466,891
48,2002,894
49,448,937
50,2018,939
51,1945,975
52,2036,981
53,451,987
54,2057,1021
55,396,1064
56,2074,1065
57,1989,1104
58,379,1105
59,2090,1109
60,360,1145
61,2109,1148
62,446,1181
63,349,1188
64,2103,1203
65,330,1228
66,2151,1232
67,2148,1284
68,239,1310
69,293,1310
70,2196,1348
71,276,1357
72,213,1365
73,261,1403
74,2134,1432
75,150,1440
76,244,1443
77,2252,1484
78,2273,1527
79,209,1530
80,286,1551
81,2365,1555
82,2306,1609
83,173,1614
84,2321,1654
85,156,1665
86,2344,1701
87,144,1712
88,2451,1740
89,127,1756
90,238,1760
91,2384,1794
92,2491,1869
