,x,y
0,1316,23
1,1261,24
2,1207,25
3,1367,30
4,1154,35
5,1097,55
6,1468,66
7,1047,72
8,1653,72
9,1522,96
10,1000,99
11,1563,126
12,961,136
13,1610,166
14,1153,173
15,925,180
16,1649,204
17,1689,243
18,861,245
19,826,283
20,1717,286
21,1749,323
22,802,326
23,1778,366
24,774,372
25,1806,415
26,738,422
27,1831,455
28,718,464
29,1856,505
30,696,514
31,1907,601
32,647,603
33,1934,647
34,626,648
35,1971,731
36,583,736
37,1992,777
38,559,784
39,2008,821
40,2027,860
41,520,865
42,501,914
43,2058,936
44,481,953
45,466,995
46,2095,1018
47,446,1036
48,427,1078
49,2128,1107
50,411,1119
51,2149,1153
52,393,1159
53,2165,1194
54,380,1201
55,2188,1235
56,361,1244
57,293,1272
58,2202,1279
59,2219,1322
60,327,1326
61,2235,1364
62,313,1371
63,2252,1407
64,294,1415
65,2273,1450
66,276,1457
67,2285,1495
68,261,1498
69,244,1541
70,2304,1541
71,2337,1621
72,205,1629
73,2356,1670
74,187,1679
75,2371,1716
76,170,1723
77,860,1724
78,2391,1765
79,155,1766
80,1055,1792
81,143,1814
82,693,1860
83,2421,1862
84,129,1863
