,x,y
0,1212,97
1,1271,97
2,1443,98
3,1313,101
4,1154,106
5,1365,107
6,1486,110
7,1520,136
8,1046,145
9,1470,153
10,1005,169
11,1577,171
12,1520,181
13,1050,192
14,964,202
15,1010,214
16,925,242
17,1597,247
18,1636,285
19,879,301
20,833,339
21,1705,361
22,796,385
23,849,390
24,1735,404
25,761,433
26,1762,447
27,739,471
28,1784,491
29,778,510
30,713,516
31,1810,542
32,690,568
33,1833,589
34,664,607
35,1855,639
36,641,653
37,711,654
38,1880,684
39,620,701
40,1900,724
41,596,742
42,581,785
43,1937,806
44,560,827
45,1951,862
46,2013,863
47,577,878
48,1971,901
49,517,911
50,1995,937
51,554,960
52,2067,975
53,2009,978
54,482,992
55,2023,1019
56,482,1050
57,2021,1066
58,441,1076
59,2053,1100
60,2112,1122
61,467,1136
62,408,1155
63,2143,1167
64,2081,1183
65,395,1198
66,382,1240
67,2115,1266
68,2187,1277
69,360,1278
70,2140,1312
71,327,1326
72,2154,1354
73,316,1369
74,2168,1395
75,297,1416
76,282,1458
77,2202,1477
78,264,1503
79,327,1515
80,2213,1527
81,244,1544
82,2230,1568
83,228,1586
84,2299,1599
85,2246,1612
86,207,1629
87,192,1674
88,2276,1692
89,538,1693
90,2346,1695
91,176,1721
92,2293,1741
93,162,1763
94,2315,1785
95,240,1800
96,142,1813
97,2325,1835
98,190,1845
99,1443,1859
100,128,1862
101,2287,1880
