,x,y
0,1432,13
1,1215,37
2,1270,39
3,1437,70
4,1051,83
5,1259,89
6,1440,116
7,967,154
8,871,249
9,1760,352
10,725,365
11,740,410
12,713,458
13,665,547
14,1878,584
15,636,589
16,1908,629
17,594,678
18,573,718
19,1943,718
20,1960,765
21,1980,807
22,502,845
23,1996,849
24,459,918
25,391,919
26,2027,926
27,2047,967
28,448,971
29,2060,1012
30,423,1013
31,480,1013
32,2079,1053
33,406,1055
34,386,1095
35,2093,1098
36,367,1135
37,2111,1142
38,351,1177
39,2123,1186
40,2144,1224
41,314,1262
42,261,1263
43,2156,1269
44,294,1308
45,2176,1311
46,274,1353
47,2209,1391
48,252,1397
49,2227,1439
50,233,1440
51,215,1483
52,2238,1484
53,2251,1531
54,128,1563
55,174,1568
56,2283,1613
57,155,1615
58,2302,1659
59,140,1662
60,1771,1668
61,121,1707
62,2312,1707
63,2332,1752
64,841,1797
65,87,1805
66,2362,1855
67,76,1856
68,285,1857
