,x,y
0,1259,218
1,1206,220
2,1311,221
3,1362,225
4,1147,229
5,1419,239
6,1467,262
7,1049,270
8,1282,274
9,1192,277
10,1323,278
11,1517,290
12,997,304
13,1564,318
14,969,337
15,929,375
16,1655,394
17,895,408
18,1574,417
19,1687,435
20,865,443
21,1718,479
22,1049,496
23,1756,510
24,802,528
25,1780,551
26,776,570
27,1808,597
28,748,618
29,1838,644
30,723,670
31,1864,690
32,695,714
33,1884,741
34,677,762
35,1914,788
36,655,811
37,1938,831
38,635,852
39,1964,873
40,611,899
41,1979,916
42,589,943
43,2006,957
44,568,986
45,2020,1000
46,550,1031
47,2036,1041
48,528,1076
49,2054,1081
50,2072,1122
51,496,1155
52,2086,1163
53,2111,1204
54,462,1238
55,2122,1249
56,2143,1291
57,428,1322
58,2162,1330
59,413,1368
60,2179,1370
61,398,1411
62,2203,1416
63,2222,1455
64,363,1501
65,2231,1501
66,347,1543
67,2245,1546
68,2266,1584
69,315,1628
70,2369,1643
71,2295,1664
72,296,1673
73,2317,1712
74,285,1718
75,2331,1754
76,268,1760
77,2352,1793
78,254,1809
79,838,1840
80,2381,1883
