,x,y
0,1513,141
1,1220,166
2,1279,177
3,1119,178
4,1174,180
5,1321,181
6,1380,199
7,1057,209
8,1424,222
9,1015,229
10,1512,286
11,933,291
12,887,329
13,855,358
14,1605,361
15,823,388
16,1640,400
17,753,472
18,1711,473
19,871,496
20,1739,513
21,725,515
22,1765,555
23,670,599
24,1793,605
25,644,647
26,1817,652
27,616,690
28,1844,701
29,1797,703
30,591,735
31,1871,745
32,1824,758
33,568,782
34,1897,786
35,1855,793
36,545,824
37,1916,827
38,524,863
39,1932,872
40,508,906
41,479,948
42,456,990
43,440,1032
44,420,1073
45,2036,1111
46,400,1113
47,2053,1152
48,379,1156
49,2070,1196
50,361,1198
51,340,1237
52,2085,1237
53,2141,1248
54,2101,1280
55,315,1308
56,356,1311
57,2125,1321
58,294,1355
59,268,1402
60,2162,1404
61,250,1444
62,2179,1444
63,2193,1485
64,231,1490
65,281,1507
66,2210,1525
67,210,1533
68,2249,1613
69,168,1617
70,153,1660
71,2284,1703
72,126,1705
73,2338,1718
74,113,1750
75,89,1799
76,2334,1833
77,77,1846
