,x,y
0,1290,87
1,1234,89
2,1175,93
3,1346,95
4,1397,99
5,1127,115
6,1446,122
7,1078,141
8,1033,167
9,1407,172
10,1539,173
11,986,204
12,1632,255
13,924,268
14,1669,290
15,887,304
16,310,311
17,1706,327
18,855,340
19,1737,368
20,824,386
21,1767,408
22,794,425
23,1784,461
24,761,471
25,1818,496
26,712,566
27,1871,590
28,686,614
29,1895,641
30,677,666
31,642,700
32,1942,733
33,618,746
34,1965,776
35,1983,821
36,576,829
37,1997,868
38,550,876
39,2014,908
40,535,917
41,2031,948
42,514,959
43,2050,987
44,2060,1030
45,475,1037
46,2079,1069
47,438,1121
48,2111,1151
49,421,1164
50,404,1204
51,2140,1237
52,385,1246
53,2069,1264
54,2165,1282
55,368,1289
56,2162,1329
57,345,1333
58,2184,1368
59,2197,1414
60,313,1417
61,2215,1455
62,293,1460
63,275,1503
64,2253,1537
65,259,1546
66,239,1587
67,221,1632
68,185,1721
69,166,1772
70,154,1818
71,86,1865
72,146,1878
