,x,y
0,1241,142
1,1290,143
2,1135,144
3,1073,147
4,1345,155
5,1022,168
6,1392,177
7,972,193
8,1445,202
9,930,224
10,1489,234
11,888,260
12,850,307
13,1576,311
14,817,334
15,1616,348
16,788,370
17,1681,427
18,724,458
19,1715,470
20,698,502
21,1742,514
22,673,543
23,1767,562
24,648,592
25,628,639
26,1819,660
27,607,694
28,1843,705
29,582,738
30,1870,744
31,555,781
32,1885,788
33,543,827
34,1909,829
35,522,872
36,1935,879
37,1952,919
38,503,920
39,484,960
40,1986,978
41,459,1001
42,2004,1023
43,446,1045
44,2021,1066
45,429,1088
46,2044,1108
47,411,1133
48,2064,1154
49,393,1178
50,2087,1193
51,376,1220
52,2106,1238
53,360,1263
54,2121,1283
55,346,1306
56,2138,1323
57,326,1348
58,2161,1362
59,2407,1371
60,2183,1403
61,295,1433
62,2197,1450
63,276,1481
64,2220,1491
65,262,1523
66,2228,1536
67,246,1570
68,2251,1579
69,228,1614
70,214,1659
71,2288,1663
72,2340,1663
73,2231,1674
74,2308,1707
75,181,1745
76,2419,1752
77,2327,1757
78,158,1794
79,2351,1803
80,144,1844
81,2439,1858
