,x,y
0,1226,47
1,1280,48
2,1167,51
3,1321,52
4,1385,76
5,1059,78
6,1303,124
7,1483,127
8,973,132
9,1251,132
10,1344,138
11,1382,157
12,1531,166
13,931,171
14,1655,183
15,1577,201
16,898,208
17,863,237
18,737,273
19,1525,275
20,839,284
21,798,308
22,1682,312
23,768,355
24,827,361
25,741,392
26,1771,438
27,707,441
28,762,444
29,1798,484
30,681,486
31,1821,533
32,659,536
33,1850,580
34,634,584
35,612,629
36,1876,629
37,665,633
38,590,674
39,649,674
40,1899,674
41,1919,715
42,566,717
43,628,721
44,545,758
45,1958,795
46,525,802
47,1976,842
48,504,848
49,1995,883
50,2012,924
51,467,929
52,447,971
53,1935,977
54,2046,999
55,429,1013
56,2066,1044
57,1970,1050
58,409,1054
59,2084,1087
60,390,1097
61,2099,1130
62,1988,1138
63,377,1139
64,2118,1172
65,359,1179
66,2138,1214
67,342,1220
68,2027,1224
69,329,1268
70,306,1308
71,292,1351
72,273,1394
73,2331,1413
74,257,1436
75,237,1480
76,220,1522
77,184,1607
78,167,1653
79,2325,1676
80,153,1696
81,134,1745
82,116,1786
83,104,1829
84,221,1853
85,2300,1861
