,x,y
0,1236,42
1,1284,45
2,1179,50
3,1333,54
4,1131,57
5,1396,72
6,1061,74
7,1445,91
8,1020,100
9,1226,106
10,1492,116
11,917,119
12,1121,130
13,1163,130
14,1316,135
15,1528,150
16,938,168
17,1580,190
18,905,214
19,1621,227
20,864,234
21,1658,265
22,829,269
23,1693,305
24,798,308
25,1725,341
26,765,352
27,744,401
28,1781,427
29,707,439
30,775,484
31,683,485
32,1792,490
33,662,539
34,1864,566
35,638,583
36,1892,617
37,614,627
38,1919,664
39,588,674
40,1936,704
41,567,716
42,1957,743
43,545,759
44,613,771
45,523,804
46,1996,831
47,2293,836
48,503,848
49,573,857
50,2012,873
51,482,892
52,2031,912
53,462,932
54,600,941
55,2054,949
56,444,973
57,2068,990
58,427,1014
59,2087,1029
60,335,1038
61,409,1058
62,2100,1076
63,391,1101
64,2121,1114
65,375,1143
66,2138,1154
67,2157,1197
68,343,1217
69,2177,1237
70,322,1269
71,2196,1282
72,304,1312
73,287,1356
74,2229,1365
75,274,1399
76,254,1442
77,2271,1494
78,219,1521
79,204,1568
80,2308,1571
81,307,1592
82,186,1614
83,2350,1668
84,40,1678
85,2371,1715
86,134,1751
87,5,1779
88,99,1840
89,2421,1851
90,2501,1888
