,x,y
0,1227,38
1,1144,44
2,1299,45
3,1086,53
4,1355,62
5,1039,75
6,1406,78
7,1453,106
8,953,129
9,183,143
10,907,174
11,1541,177
12,878,206
13,1592,218
14,841,238
15,1716,250
16,811,275
17,776,310
18,1808,328
19,725,395
20,1750,418
21,692,445
22,668,493
23,1808,513
24,645,544
25,1831,556
26,622,591
27,602,637
28,1881,645
29,580,682
30,1906,685
31,559,725
32,1922,728
33,539,769
34,1945,769
35,520,812
36,1965,813
37,1983,853
38,493,856
39,2004,891
40,482,900
41,2021,931
42,462,942
43,383,947
44,2038,971
45,445,984
46,2056,1012
47,428,1025
48,2072,1056
49,2092,1097
50,394,1110
51,2113,1139
52,372,1184
53,2155,1222
54,352,1234
55,448,1273
56,330,1278
57,2187,1304
58,314,1323
59,301,1366
60,283,1409
61,370,1436
62,258,1490
63,237,1538
64,216,1580
65,201,1626
66,1915,1636
67,362,1666
68,185,1671
69,170,1718
70,145,1797
71,2469,1849
72,2282,1860
73,1102,1876
74,2393,1876
75,2174,1885
