,x,y
0,1120,111
1,1094,168
2,1011,170
3,1052,172
4,1150,177
5,944,182
6,1202,191
7,891,197
8,1389,205
9,1090,225
10,984,230
11,1301,237
12,791,247
13,1350,274
14,1096,294
15,1385,306
16,717,318
17,1430,338
18,683,366
19,1568,387
20,1503,406
21,635,432
22,1532,449
23,1608,471
24,1543,500
25,574,527
26,1600,532
27,556,578
28,1627,578
29,1727,625
30,1661,626
31,1690,662
32,637,668
33,516,670
34,1718,704
35,500,723
36,1744,741
37,1763,780
38,467,814
39,1784,832
40,124,847
41,448,866
42,1811,867
43,1884,892
44,1842,897
45,1859,937
46,420,951
47,1883,973
48,2070,989
49,408,1003
50,1904,1011
51,392,1048
52,1925,1050
53,2095,1071
54,374,1090
55,1944,1091
56,1966,1131
57,360,1133
58,2083,1139
59,1990,1173
60,348,1177
61,2009,1215
62,330,1221
63,319,1266
64,2070,1282
65,308,1310
66,2197,1313
67,2079,1326
68,291,1351
69,2169,1365
70,2107,1366
71,2126,1409
72,282,1424
73,263,1471
74,2172,1485
75,249,1514
76,2193,1533
77,232,1562
78,2215,1573
79,2237,1616
80,217,1617
81,2005,1629
82,2281,1696
83,182,1745
84,168,1798
85,2349,1838
86,703,1841
87,41,1844
88,293,1858
89,2463,1858
90,371,1864
91,412,1868
92,2298,1874
93,2255,1885
