,x,y
0,2366,250
1,1340,364
2,1231,401
3,1289,403
4,1387,406
5,1332,408
6,1435,411
7,1482,436
8,1130,441
9,1540,452
10,1338,456
11,1379,459
12,1421,467
13,1078,473
14,1118,490
15,1035,503
16,1625,513
17,1669,559
18,1780,561
19,1708,593
20,936,600
21,1785,625
22,1739,633
23,899,641
24,1777,677
25,866,683
26,1798,715
27,837,725
28,1872,739
29,1827,755
30,1775,765
31,781,811
32,827,819
33,1872,850
34,757,858
35,1898,897
36,736,906
37,709,946
38,685,992
39,1939,992
40,1961,1037
41,643,1073
42,619,1118
43,1997,1123
44,597,1160
45,2015,1169
46,576,1201
47,2030,1211
48,2049,1250
49,539,1284
50,2063,1291
51,2086,1328
52,498,1366
53,2110,1409
54,467,1443
55,447,1485
56,2140,1493
57,429,1525
58,2225,1563
59,414,1566
60,2171,1577
61,394,1609
62,2185,1625
63,372,1655
64,2202,1665
65,2459,1666
66,2213,1708
67,335,1741
68,2231,1749
69,2326,1767
70,318,1785
71,2246,1792
72,299,1826
73,616,1834
74,657,1836
75,2258,1839
76,563,1841
77,517,1852
78,2137,1857
79,285,1867
80,402,1874
81,2277,1878
