,x,y
0,1207,39
1,1277,115
2,1396,119
3,1166,120
4,1108,136
5,1441,141
6,1061,158
7,1490,161
8,1629,175
9,1015,183
10,1542,192
11,1586,195
12,1580,239
13,1627,263
14,947,267
15,1017,275
16,881,324
17,1697,344
18,841,363
19,1734,383
20,809,410
21,1760,425
22,787,452
23,1787,468
24,752,497
25,1816,513
26,1731,524
27,723,544
28,1836,561
29,703,594
30,1864,610
31,677,639
32,1881,661
33,655,686
34,1912,709
35,636,728
36,1938,751
37,609,772
38,1959,794
39,590,818
40,1969,840
41,566,862
42,1987,885
43,540,908
44,522,949
45,2028,964
46,506,990
47,2044,1005
48,486,1030
49,436,1037
50,2056,1048
51,473,1073
52,2072,1091
53,447,1118
54,2093,1133
55,430,1159
56,2107,1179
57,414,1200
58,2122,1222
59,396,1240
60,2140,1264
61,2153,1306
62,358,1325
63,2177,1347
64,414,1361
65,338,1371
66,2191,1390
67,324,1413
68,2206,1435
69,306,1456
70,283,1501
71,2238,1519
72,263,1546
73,1443,1559
74,2252,1567
75,228,1630
76,2288,1658
77,206,1675
78,187,1720
79,2318,1740
80,170,1765
81,2405,1772
82,78,1777
83,151,1812
84,136,1860
