,x,y
0,1169,1
1,969,76
2,1177,109
3,1119,111
4,1220,112
5,1268,117
6,1066,121
7,1319,127
8,1013,135
9,1412,174
10,925,186
11,869,232
12,736,239
13,1504,245
14,838,263
15,1547,281
16,804,289
17,1584,322
18,789,330
19,1612,359
20,746,363
21,1644,399
22,711,412
23,822,413
24,1674,443
25,679,457
26,1696,486
27,657,497
28,1728,535
29,636,547
30,1751,581
31,609,597
32,1777,630
33,581,634
34,564,696
35,1822,713
36,537,730
37,1844,757
38,514,772
39,404,822
40,1882,852
41,478,854
42,1909,886
43,458,898
44,509,898
45,437,945
46,1937,958
47,419,985
48,1954,1001
49,403,1026
50,1974,1040
51,385,1066
52,1990,1082
53,367,1107
54,2009,1125
55,344,1149
56,2024,1167
57,2046,1209
58,320,1219
59,2061,1251
60,207,1283
61,2081,1292
62,292,1303
63,270,1351
64,2120,1369
65,249,1401
66,2136,1415
67,235,1447
68,2151,1459
69,2169,1501
70,196,1533
71,2189,1546
72,192,1584
73,2201,1588
74,159,1621
75,2216,1630
76,145,1665
77,2237,1669
78,119,1708
79,2250,1713
80,98,1760
81,2290,1802
82,2043,1874
83,1683,1878
84,2468,1881
85,2513,1882
86,761,1884
87,1960,1887
88,1917,1891
