,x,y
0,1308,113
1,1361,114
2,1415,116
3,1202,121
4,1259,131
5,1524,151
6,1096,167
7,1045,198
8,1606,210
9,1008,231
10,982,271
11,1696,288
12,942,300
13,1732,328
14,912,333
15,1801,403
16,848,419
17,1828,445
18,818,459
19,1853,491
20,792,509
21,1878,540
22,765,555
23,1908,586
24,740,605
25,1934,638
26,719,652
27,1958,682
28,694,698
29,1983,726
30,675,742
31,2010,767
32,651,787
33,2023,814
34,631,830
35,2048,850
36,610,874
37,2071,889
38,586,916
39,654,916
40,2089,931
41,569,959
42,2102,973
43,2123,1011
44,533,1038
45,2139,1052
46,2163,1091
47,500,1123
48,2194,1175
49,464,1206
50,2215,1265
51,431,1294
52,2247,1302
53,510,1327
54,413,1340
55,2271,1341
56,397,1383
57,2285,1384
58,504,1391
59,379,1424
60,2301,1426
61,2322,1468
62,345,1507
63,324,1551
64,2356,1552
65,307,1593
66,2366,1603
67,290,1636
68,2385,1643
69,2408,1680
70,272,1681
71,255,1727
72,2445,1761
73,2462,1811
74,222,1813
75,2479,1859
