,x,y
0,1091,84
1,1253,104
2,1143,105
3,1355,105
4,1009,118
5,1409,123
6,1087,128
7,1457,145
8,1037,152
9,995,182
10,1552,209
11,627,214
12,859,313
13,1670,318
14,820,361
15,1763,435
16,1995,458
17,1792,481
18,734,492
19,1815,528
20,709,533
21,1475,534
22,1841,574
23,684,582
24,1868,625
25,659,629
26,597,670
27,638,673
28,1894,673
29,1918,712
30,615,718
31,1624,730
32,1510,735
33,1944,754
34,592,762
35,1959,799
36,573,801
37,925,817
38,1976,842
39,556,843
40,537,893
41,2014,916
42,509,928
43,494,972
44,536,993
45,2049,996
46,477,1015
47,1352,1018
48,741,1019
49,2068,1038
50,453,1056
51,2085,1080
52,1416,1085
53,542,1100
54,439,1101
55,1445,1117
56,1485,1124
57,2099,1125
58,417,1139
59,2116,1165
60,409,1182
61,2132,1209
62,389,1221
63,2152,1248
64,590,1262
65,378,1263
66,2170,1291
67,356,1301
68,1028,1318
69,2187,1331
70,337,1346
71,2201,1374
72,2143,1379
73,323,1391
74,2459,1398
75,2223,1421
76,306,1439
77,2244,1459
78,286,1484
79,351,1495
80,2251,1504
81,272,1526
82,2274,1546
83,2289,1589
84,2232,1600
85,236,1609
86,2375,1610
87,2305,1634
88,308,1659
89,2326,1672
90,2408,1698
91,205,1700
92,2341,1717
93,2271,1733
94,187,1748
95,2359,1764
96,2279,1776
97,170,1792
98,1530,1819
99,1204,1834
100,160,1837
101,378,1856
102,1494,1860
103,1358,1876
104,1415,1883
105,1318,1888
106,2403,1891
