,x,y
0,1128,113
1,1186,115
2,1072,118
3,1286,130
4,969,148
5,1337,151
6,921,173
7,1382,176
8,1125,187
9,878,206
10,1428,207
11,836,244
12,1478,249
13,1519,285
14,763,318
15,1556,323
16,1677,355
17,733,357
18,1597,359
19,858,377
20,700,400
21,1630,402
22,1516,420
23,1575,421
24,820,432
25,1446,441
26,1659,441
27,669,446
28,857,476
29,1683,485
30,1579,486
31,644,489
32,693,496
33,1563,527
34,623,532
35,1719,532
36,1789,568
37,788,580
38,600,581
39,1742,581
40,1771,626
41,578,628
42,1798,671
43,557,680
44,1828,716
45,531,728
46,1849,754
47,578,761
48,512,772
49,1863,795
50,499,818
51,475,863
52,1906,881
53,1865,910
54,1940,944
55,441,945
56,1762,989
57,1983,1030
58,406,1032
59,2099,1080
60,2026,1116
61,373,1122
62,322,1154
63,2045,1164
64,2113,1203
65,2063,1206
66,341,1207
67,2084,1249
68,322,1253
69,372,1269
70,2105,1287
71,309,1296
72,2125,1328
73,292,1339
74,276,1385
75,2165,1410
76,258,1429
77,2184,1456
78,2199,1500
79,230,1515
80,2220,1543
81,211,1564
82,2240,1586
83,194,1609
84,2259,1628
85,179,1654
86,2281,1668
87,163,1698
88,2298,1714
89,144,1745
90,2416,1747
91,2321,1758
92,114,1836
93,2363,1848
94,1664,1851
95,2431,1857
96,1802,1869
97,1734,1871
98,99,1889
