,x,y
0,1312,145
1,1248,148
2,1421,154
3,1199,156
4,1140,174
5,1091,195
6,1246,220
7,1200,225
8,1040,226
9,1602,254
10,998,259
11,971,298
12,1656,299
13,934,328
14,1695,341
15,904,363
16,1732,377
17,872,402
18,836,446
19,1793,454
20,806,485
21,1823,499
22,753,580
23,1871,589
24,725,634
25,1903,640
26,709,685
27,674,722
28,1945,737
29,654,771
30,1967,784
31,627,813
32,1991,829
33,609,856
34,2006,870
35,582,898
36,2027,910
37,564,940
38,2043,955
39,543,984
40,2060,997
41,507,1062
42,2091,1068
43,486,1108
44,470,1152
45,2126,1153
46,446,1192
47,432,1236
48,2149,1241
49,398,1316
50,2187,1330
51,378,1362
52,2209,1375
53,2226,1418
54,343,1445
55,2242,1460
56,324,1494
57,2259,1500
58,306,1537
59,291,1579
60,2289,1590
61,273,1623
62,2303,1631
63,253,1666
64,2337,1718
65,215,1754
66,2356,1757
67,200,1802
68,2379,1834
69,2394,1887
