,x,y
0,1204,45
1,1153,47
2,1092,51
3,1313,62
4,989,79
5,1373,85
6,935,102
7,1418,107
8,890,131
9,1469,143
10,847,174
11,1509,178
12,1547,212
13,788,240
14,1555,260
15,769,286
16,1627,293
17,722,320
18,1657,328
19,691,363
20,1710,414
21,641,456
22,1739,458
23,614,503
24,1792,559
25,571,599
26,1819,605
27,547,648
28,1868,690
29,530,693
30,1888,734
31,510,738
32,1903,778
33,491,781
34,1931,817
35,469,828
36,447,873
37,1964,892
38,426,917
39,411,958
40,2011,974
41,394,999
42,2034,1011
43,381,1045
44,2047,1058
45,361,1087
46,2066,1102
47,347,1131
48,2081,1147
49,330,1172
50,2105,1183
51,315,1213
52,2120,1225
53,302,1255
54,2143,1267
55,2163,1310
56,268,1344
57,2178,1353
58,2209,1387
59,250,1390
60,238,1437
61,2216,1437
62,2244,1475
63,220,1480
64,2260,1518
65,203,1524
66,2281,1559
67,187,1565
68,2300,1601
69,2316,1647
70,152,1653
71,2338,1690
72,132,1705
73,120,1751
74,2372,1788
75,2387,1857
