,x,y
0,1121,75
1,1239,129
2,1345,131
3,1134,139
4,1399,158
5,1080,159
6,1447,172
7,1032,182
8,1360,198
9,1495,200
10,984,212
11,1537,231
12,940,246
13,1584,276
14,908,286
15,1625,311
16,1664,346
17,844,348
18,1696,390
19,811,398
20,1728,426
21,777,434
22,1758,470
23,748,475
24,1781,513
25,720,525
26,1811,559
27,694,568
28,1835,605
29,670,618
30,1861,658
31,1886,703
32,624,711
33,1910,749
34,599,755
35,1949,825
36,560,839
37,1971,875
38,532,885
39,1991,915
40,2119,936
41,2009,956
42,495,969
43,2026,1000
44,473,1015
45,2047,1038
46,2117,1043
47,457,1056
48,2064,1078
49,440,1096
50,2081,1118
51,422,1137
52,2097,1160
53,402,1182
54,2109,1203
55,388,1223
56,2130,1244
57,369,1262
58,2255,1284
59,2146,1285
60,2167,1327
61,335,1345
62,2183,1371
63,2438,1384
64,315,1392
65,2274,1402
66,2200,1412
67,300,1433
68,2211,1458
69,283,1476
70,2237,1493
71,266,1518
72,2253,1539
73,247,1561
74,2268,1585
75,2288,1626
76,214,1641
77,196,1688
78,2409,1720
79,2217,1728
80,178,1732
81,228,1747
82,164,1777
83,2479,1784
84,148,1820
85,2375,1843
86,2448,1863
87,130,1867
88,85,1876
89,2305,1884
90,2264,1891
