,x,y
0,1369,4
1,1248,34
2,1615,41
3,1141,42
4,1352,45
5,1080,60
6,1419,61
7,1556,68
8,1469,83
9,1034,88
10,1519,110
11,1068,143
12,873,179
13,1601,180
14,918,186
15,1694,191
16,852,250
17,1677,266
18,1025,270
19,816,290
20,1711,305
21,1742,342
22,800,367
23,1806,369
24,761,380
25,1768,387
26,728,424
27,1796,428
28,702,472
29,1820,474
30,498,510
31,681,522
32,1845,522
33,656,568
34,1871,576
35,631,619
36,1894,623
37,610,658
38,1917,666
39,589,700
40,1937,709
41,1896,713
42,572,746
43,1959,753
44,1911,758
45,547,793
46,1979,798
47,1933,817
48,516,834
49,1928,871
50,2013,874
51,502,877
52,489,919
53,2031,919
54,467,958
55,2062,999
56,452,1003
57,2019,1034
58,2079,1041
59,434,1049
60,2099,1085
61,412,1087
62,1984,1126
63,396,1128
64,2111,1131
65,381,1169
66,2128,1172
67,2146,1214
68,2169,1254
69,351,1256
70,324,1305
71,2199,1337
72,307,1345
73,2216,1381
74,717,1382
75,184,1386
76,291,1390
77,2233,1425
78,277,1433
79,2250,1473
80,164,1475
81,259,1476
82,2267,1514
83,121,1520
84,2285,1559
85,220,1562
86,2303,1599
87,203,1606
88,2318,1643
89,185,1653
90,2337,1687
91,167,1700
92,89,1749
93,2374,1780
94,132,1788
95,158,1829
96,2393,1831
97,43,1836
98,189,1866
99,2409,1886
