,x,y
0,1314,20
1,1265,24
2,1154,34
3,1171,107
4,1328,108
5,1226,109
6,1271,109
7,1372,114
8,1430,128
9,1480,144
10,1073,170
11,1526,172
12,1022,178
13,1582,186
14,801,208
15,979,217
16,1519,233
17,1660,242
18,1613,254
19,935,263
20,843,266
21,1010,280
22,1653,288
23,897,292
24,1690,327
25,904,345
26,827,370
27,1652,370
28,1726,371
29,638,406
30,1757,406
31,752,415
32,800,418
33,1786,450
34,778,459
35,1717,461
36,1811,496
37,721,542
38,1840,546
39,697,592
40,781,593
41,1863,596
42,673,643
43,1887,644
44,616,658
45,788,683
46,1911,689
47,650,690
48,585,715
49,1931,729
50,627,730
51,1955,771
52,607,776
53,715,777
54,1967,816
55,696,817
56,590,825
57,1983,862
58,567,867
59,659,897
60,2004,906
61,2037,965
62,1921,969
63,2058,1011
64,494,1037
65,2077,1054
66,473,1080
67,553,1093
68,2098,1099
69,1931,1109
70,458,1122
71,2114,1146
72,439,1162
73,2130,1193
74,424,1203
75,514,1230
76,2153,1233
77,2169,1276
78,325,1303
79,2187,1316
80,376,1319
81,483,1322
82,2207,1358
83,353,1375
84,2224,1398
85,2125,1409
86,334,1420
87,2239,1444
88,417,1456
89,316,1463
90,2256,1487
91,390,1502
92,2317,1521
93,2165,1531
94,2265,1533
95,2285,1578
96,360,1588
97,2201,1600
98,2305,1619
99,249,1631
100,2321,1662
101,2340,1704
102,2291,1742
103,2354,1752
104,2378,1795
105,2385,1844
106,352,1853
107,1477,1861
108,160,1863
109,287,1875
110,2257,1878
111,2485,1886
112,2394,1890
