,x,y
0,54,11
1,1231,37
2,1345,40
3,1293,41
4,897,42
5,181,45
6,1448,58
7,1126,59
8,1505,80
9,1073,88
10,1376,88
11,2531,97
12,1312,101
13,1551,112
14,1109,113
15,1030,114
16,987,143
17,1594,145
18,1635,189
19,918,212
20,1672,220
21,1821,237
22,1770,240
23,893,252
24,958,255
25,1705,268
26,848,288
27,1742,300
28,1510,302
29,956,314
30,1564,327
31,813,335
32,1770,340
33,755,418
34,1824,430
35,733,466
36,1847,470
37,1109,541
38,681,557
39,929,567
40,1899,572
41,1700,604
42,2005,606
43,659,612
44,1926,614
45,671,657
46,968,665
47,1489,689
48,610,690
49,1968,704
50,1019,706
51,590,732
52,1989,747
53,862,755
54,1019,761
55,2437,770
56,567,775
57,2008,792
58,2024,833
59,869,836
60,782,849
61,517,864
62,2322,895
63,501,905
64,2061,905
65,1532,915
66,2164,915
67,842,938
68,478,942
69,2077,951
70,591,954
71,1309,989
72,463,991
73,2092,996
74,766,997
75,2167,998
76,2115,1033
77,427,1069
78,2202,1074
79,2131,1080
80,812,1104
81,411,1111
82,2231,1118
83,2147,1128
84,394,1151
85,2168,1166
86,377,1192
87,2185,1206
88,106,1229
89,2198,1250
90,338,1284
91,28,1289
92,2217,1289
93,2340,1322
94,317,1327
95,370,1333
96,1388,1339
97,237,1360
98,878,1367
99,2255,1369
100,297,1373
101,277,1416
102,2265,1423
103,261,1460
104,2279,1469
105,237,1503
106,2297,1511
107,2334,1587
108,200,1592
109,178,1643
110,164,1685
111,2381,1729
112,145,1730
113,111,1825
114,2430,1878
115,2237,1889
